journal_diameter_mm,ligament_mm,centerline_offset_above_boundary_mm,station_above_U_mm,support_span_mm,bearing_width_mm,root_clearance_mm,Kt_bending,limit_vm_case,limit_vm_MPa,MS_limit_yield,ultimate_vm_case,ultimate_vm_MPa,MS_ultimate_strength,limit_bearing_case,limit_bearing_pressure_MPa,MS_limit_bearing,ultimate_bearing_case,ultimate_bearing_pressure_MPa,MS_ultimate_bearing,MS_limit_transverse_shear,MS_ultimate_transverse_shear,PASS
26.0,5.0,18.0,516.780356685791,180.0,25.0,5.0,2.0,LC5,1301.560369000274,0.1655241171527102,LC5,1952.3405535004117,-0.0462729483021993,LC5,97.45179877055354,3.245026185346336,LC5,146.17769815583034,1.8300174568975565,4.5057891768034875,3.5052865072327366,False
26.0,5.0,18.0,516.780356685791,180.0,25.0,5.0,2.5,LC5,1622.7720506946882,-0.06517985729998776,LC5,2434.1580760420334,-0.23505378786753583,LC5,97.45179877055354,3.245026185346336,LC5,146.17769815583034,1.8300174568975565,4.5057891768034875,3.5052865072327366,False
26.0,5.0,18.0,516.780356685791,180.0,25.0,5.0,3.0,LC5,1943.9837323891027,-0.21964367565172538,LC5,2915.9755985836555,-0.3614487031700785,LC5,97.45179877055354,3.245026185346336,LC5,146.17769815583034,1.8300174568975565,4.5057891768034875,3.5052865072327366,False
26.0,5.0,18.0,516.780356685791,180.0,30.0,5.0,1.0,LC5,750.9117718098495,1.0202107051055047,LC5,1126.3676577147746,0.6531014427187205,LC5,81.20983230879462,4.094031422415603,LC5,121.81474846319196,2.3960209482770676,4.5057891768034875,3.5052865072327366,True
26.0,5.0,18.0,516.780356685791,180.0,30.0,5.0,1.5,LC5,1118.0108366034656,0.3568741467736303,LC5,1677.0162549051993,0.11030527852889405,LC5,81.20983230879462,4.094031422415603,LC5,121.81474846319196,2.3960209482770676,4.5057891768034875,3.5052865072327366,True
26.0,5.0,18.0,516.780356685791,180.0,30.0,5.0,2.0,LC5,1485.1099013970818,0.0214732246905891,LC5,2227.664852095624,-0.16414715694402293,LC5,81.20983230879462,4.094031422415603,LC5,121.81474846319196,2.3960209482770676,4.5057891768034875,3.5052865072327366,False
26.0,5.0,18.0,516.780356685791,180.0,30.0,5.0,2.5,LC5,1852.2089661906984,-0.18097794164127068,LC5,2778.3134492860486,-0.3298092407541404,LC5,81.20983230879462,4.094031422415603,LC5,121.81474846319196,2.3960209482770676,4.5057891768034875,3.5052865072327366,False
26.0,5.0,18.0,516.780356685791,180.0,30.0,5.0,3.0,LC5,2219.3080309843144,-0.31645360679059253,LC5,3328.9620464764735,-0.4406664978440272,LC5,81.20983230879462,4.094031422415603,LC5,121.81474846319196,2.3960209482770676,4.5057891768034875,3.5052865072327366,False
26.0,10.0,23.0,521.780356685791,120.0,20.0,5.0,1.0,LC5,821.8881613031185,0.8457499102977333,LC5,1232.8322419546776,0.5103433676002549,LC5,178.1210957609036,1.3224954676081824,LC5,267.1816436413554,0.5483303117387883,2.7653390846189296,2.081108053421423,True
26.0,10.0,23.0,521.780356685791,120.0,20.0,5.0,1.5,LC5,1224.475420843369,0.2388978775540893,LC5,1836.7131312650533,0.01376745682518754,LC5,178.1210957609036,1.3224954676081824,LC5,267.1816436413554,0.5483303117387883,2.7653390846189296,2.081108053421423,True
26.0,10.0,23.0,521.780356685791,120.0,20.0,5.0,2.0,LC5,1627.0626803836199,-0.0676450155919438,LC5,2440.59402057543,-0.23707098177640062,LC5,178.1210957609036,1.3224954676081824,LC5,267.1816436413554,0.5483303117387883,2.7653390846189296,2.081108053421423,False
26.0,10.0,23.0,521.780356685791,120.0,20.0,5.0,2.5,LC5,2029.6499399238705,-0.2525804720508106,LC5,3044.474909885806,-0.38840028079921307,LC5,178.1210957609036,1.3224954676081824,LC5,267.1816436413554,0.5483303117387883,2.7653390846189296,2.081108053421423,False
26.0,10.0,23.0,521.780356685791,120.0,20.0,5.0,3.0,LC5,2432.237199464121,-0.37629438430831064,LC5,3648.355799196181,-0.48963311078095983,LC5,178.1210957609036,1.3224954676081824,LC5,267.1816436413554,0.5483303117387883,2.7653390846189296,2.081108053421423,False
26.0,10.0,23.0,521.780356685791,120.0,25.0,5.0,1.0,LC5,956.0839144832022,0.5866808101462444,LC5,1434.1258717248027,0.2983518648614847,LC5,142.49687660872286,1.9031193345102282,LC5,213.7453149130843,0.9354128896734857,2.7653390846189296,2.081108053421423,True
26.0,10.0,23.0,521.780356685791,120.0,25.0,5.0,1.5,LC5,1425.7690506134945,0.06398718596623332,LC5,2138.6535759202416,-0.12935876059366003,LC5,142.49687660872286,1.9031193345102282,LC5,213.7453149130843,0.9354128896734857,2.7653390846189296,2.081108053421423,False
26.0,10.0,23.0,521.780356685791,120.0,25.0,5.0,2.0,LC5,1895.4541867437872,-0.19966411712326115,LC5,2843.1812801156802,-0.34509979612547215,LC5,142.49687660872286,1.9031193345102282,LC5,213.7453149130843,0.9354128896734857,2.7653390846189296,2.081108053421423,False
26.0,10.0,23.0,521.780356685791,120.0,25.0,5.0,2.5,LC5,2365.1393228740803,-0.35860015292605874,LC5,3547.7089843111194,-0.47515424511022675,LC5,142.49687660872286,1.9031193345102282,LC5,213.7453149130843,0.9354128896734857,2.7653390846189296,2.081108053421423,False
26.0,10.0,23.0,521.780356685791,120.0,25.0,5.0,3.0,LC5,2834.824459004373,-0.46486986339436687,LC5,4252.236688506558,-0.5621128040607826,LC5,142.49687660872286,1.9031193345102282,LC5,213.7453149130843,0.9354128896734857,2.7653390846189296,2.081108053421423,False
26.0,10.0,23.0,521.780356685791,120.0,30.0,5.0,1.0,LC5,1090.2796676632856,0.39138612320568344,LC5,1635.4195014949285,0.13854579714743243,LC5,118.74739717393572,2.4837432014122736,LC5,178.12109576090356,1.3224954676081828,2.7653390846189296,2.081108053421423,True
26.0,10.0,23.0,521.780356685791,120.0,30.0,5.0,1.5,LC5,1627.0626803836199,-0.0676450155919438,LC5,2440.59402057543,-0.23707098177640062,LC5,118.74739717393572,2.4837432014122736,LC5,178.12109576090356,1.3224954676081828,2.7653390846189296,2.081108053421423,False
26.0,10.0,23.0,521.780356685791,120.0,30.0,5.0,2.0,LC5,2163.845693103954,-0.29893337365294226,LC5,3245.7685396559314,-0.4263300117520451,LC5,118.74739717393572,2.4837432014122736,LC5,178.12109576090356,1.3224954676081828,2.7653390846189296,2.081108053421423,False
26.0,10.0,23.0,521.780356685791,120.0,30.0,5.0,2.5,LC5,2700.6287058242888,-0.43827894714724225,LC5,4050.943058736433,-0.5403539440071039,LC5,118.74739717393572,2.4837432014122736,LC5,178.12109576090356,1.3224954676081828,2.7653390846189296,2.081108053421423,False
26.0,10.0,23.0,521.780356685791,120.0,30.0,5.0,3.0,LC5,3237.411718544623,-0.5314157938855035,LC5,4856.117577816934,-0.61656612094696,LC5,118.74739717393572,2.4837432014122736,LC5,178.12109576090356,1.3224954676081828,2.7653390846189296,2.081108053421423,False
26.0,10.0,23.0,521.780356685791,150.0,20.0,5.0,1.0,LC5,670.4520416703638,1.2626525175768681,LC5,1005.6780625055457,0.8514871402892239,LC5,144.62032427900243,1.8604930852735269,LC5,216.93048641850365,0.9069953901823513,3.6375661720256502,2.7948355140899843,True
26.0,10.0,23.0,521.780356685791,150.0,20.0,5.0,1.5,LC5,997.3212413942371,0.5210745916523962,LC5,1495.9818620913557,0.24466749710251,LC5,144.62032427900243,1.8604930852735269,LC5,216.93048641850365,0.9069953901823513,3.6375661720256502,2.7948355140899843,True
26.0,10.0,23.0,521.780356685791,150.0,20.0,5.0,2.0,LC5,1324.1904411181104,0.1456056114701194,LC5,1986.2856616771658,-0.06257189692051768,LC5,144.62032427900243,1.8604930852735269,LC5,216.93048641850365,0.9069953901823513,3.6375661720256502,2.7948355140899843,False
26.0,10.0,23.0,521.780356685791,150.0,20.0,5.0,2.5,LC5,1651.0596408419838,-0.081196122493563,LC5,2476.5894612629763,-0.2481596045190133,LC5,144.62032427900243,1.8604930852735269,LC5,216.93048641850365,0.9069953901823513,3.6375661720256502,2.7948355140899843,False
26.0,10.0,23.0,521.780356685791,150.0,20.0,5.0,3.0,LC5,1977.928840565857,-0.23303610883897719,LC5,2966.8932608487858,-0.37240748611653507,LC5,144.62032427900243,1.8604930852735269,LC5,216.93048641850365,0.9069953901823513,3.6375661720256502,2.7948355140899843,False
26.0,10.0,23.0,521.780356685791,150.0,25.0,5.0,1.0,LC5,779.4084415783216,0.9463479211593309,LC5,1169.1126623674825,0.5926608785755543,LC5,115.69625942320194,2.575616356591909,LC5,173.5443891348029,1.3837442377279392,3.6375661720256502,2.7948355140899843,True
26.0,10.0,23.0,521.780356685791,150.0,25.0,5.0,1.5,LC5,1160.7558412561739,0.30690705666257734,LC5,1741.133761884261,0.06941812327212427,LC5,115.69625942320194,2.575616356591909,LC5,173.5443891348029,1.3837442377279392,3.6375661720256502,2.7948355140899843,True
26.0,10.0,23.0,521.780356685791,150.0,25.0,5.0,2.0,LC5,1542.103240934026,-0.01627857348825834,LC5,2313.1548614010394,-0.19503876239733575,LC5,115.69625942320194,2.575616356591909,LC5,173.5443891348029,1.3837442377279392,3.6375661720256502,2.7948355140899843,False
26.0,10.0,23.0,521.780356685791,150.0,25.0,5.0,2.5,LC5,1923.4506406118785,-0.21131326795190364,LC5,2885.175960917818,-0.3546320830263435,LC5,115.69625942320194,2.575616356591909,LC5,173.5443891348029,1.3837442377279392,3.6375661720256502,2.7948355140899843,False
26.0,10.0,23.0,521.780356685791,150.0,25.0,5.0,3.0,LC5,2304.798040289731,-0.3418078402178347,LC5,3457.197060434597,-0.4614134029820296,LC5,115.69625942320194,2.575616356591909,LC5,173.5443891348029,1.3837442377279392,3.6375661720256502,2.7948355140899843,False
26.0,10.0,23.0,521.780356685791,150.0,30.0,5.0,1.0,LC5,888.3648414862793,0.7076317399751912,LC5,1332.5472622294192,0.3973237968946628,LC5,96.41354951933495,3.2907396279102903,LC5,144.62032427900243,1.8604930852735269,3.6375661720256502,2.7948355140899843,True
26.0,10.0,23.0,521.780356685791,150.0,30.0,5.0,1.5,LC5,1324.1904411181104,0.1456056114701194,LC5,1986.2856616771658,-0.06257189692051768,LC5,96.41354951933495,3.2907396279102903,LC5,144.62032427900243,1.8604930852735269,3.6375661720256502,2.7948355140899843,False
26.0,10.0,23.0,521.780356685791,150.0,30.0,5.0,2.0,LC5,1760.0160407499413,-0.13807603744701802,LC5,2640.0240611249133,-0.2947033978142599,LC5,96.41354951933495,3.2907396279102903,LC5,144.62032427900243,1.8604930852735269,3.6375661720256502,2.7948355140899843,False
26.0,10.0,23.0,521.780356685791,150.0,30.0,5.0,2.5,LC5,2195.841640381773,-0.3091487236136702,LC5,3293.7624605726605,-0.4346890456465192,LC5,96.41354951933495,3.2907396279102903,LC5,144.62032427900243,1.8604930852735269,3.6375661720256502,2.7948355140899843,False
26.0,10.0,23.0,521.780356685791,150.0,30.0,5.0,3.0,LC5,2631.667240013604,-0.42355934027884234,LC5,3947.5008600204064,-0.528309159129512,LC5,96.41354951933495,3.2907396279102903,LC5,144.62032427900243,1.8604930852735269,3.6375661720256502,2.7948355140899843,False
26.0,10.0,23.0,521.780356685791,180.0,20.0,5.0,1.0,LC5,569.4956849522173,1.6637603059754205,LC5,854.2435274283259,1.1797063017913572,LC5,122.28671031516186,2.3829141083600676,LC5,183.43006547274277,1.2552760722400453,4.48453975035524,3.487898490512616,True
26.0,10.0,23.0,521.780356685791,180.0,20.0,5.0,1.5,LC5,845.8867063170176,0.7933843724829335,LC5,1268.8300594755262,0.4674936064879027,LC5,122.28671031516186,2.3829141083600676,LC5,183.43006547274277,1.2552760722400453,4.48453975035524,3.487898490512616,True
26.0,10.0,23.0,521.780356685791,180.0,20.0,5.0,2.0,LC5,1122.2777276818176,0.35171532195824873,LC5,1683.4165915227263,0.10608390660789246,LC5,122.28671031516186,2.3829141083600676,LC5,183.43006547274277,1.2552760722400453,4.48453975035524,3.487898490512616,True
26.0,10.0,23.0,521.780356685791,180.0,20.0,5.0,2.5,LC5,1398.668749046618,0.08460277033718011,LC5,2098.0031235699266,-0.1124894052437575,LC5,122.28671031516186,2.3829141083600676,LC5,183.43006547274277,1.2552760722400453,4.48453975035524,3.487898490512616,False
26.0,10.0,23.0,521.780356685791,180.0,20.0,5.0,3.0,LC5,1675.059770411418,-0.09436067488660194,LC5,2512.5896556171274,-0.2589319167826206,LC5,122.28671031516186,2.3829141083600676,LC5,183.43006547274277,1.2552760722400453,4.48453975035524,3.487898490512616,False
26.0,10.0,23.0,521.780356685791,180.0,25.0,5.0,1.0,LC5,661.6260254071509,1.2928360459618706,LC5,992.4390381107261,0.8761857690973431,LC5,97.82936825212948,3.2286426354500843,LC5,146.74405237819423,1.8190950903000562,4.48453975035524,3.487898490512616,True
26.0,10.0,23.0,521.780356685791,180.0,25.0,5.0,1.5,LC5,984.0822169994177,0.5415378652258458,LC5,1476.1233254991264,0.2614122193146673,LC5,97.82936825212948,3.2286426354500843,LC5,146.74405237819423,1.8190950903000562,4.48453975035524,3.487898490512616,True
26.0,10.0,23.0,521.780356685791,180.0,25.0,5.0,2.0,LC5,1306.5384085916846,0.16108335585417,LC5,1959.8076128875268,-0.049906741990566994,LC5,97.82936825212948,3.2286426354500843,LC5,146.74405237819423,1.8190950903000562,4.48453975035524,3.487898490512616,False
26.0,10.0,23.0,521.780356685791,180.0,25.0,5.0,2.5,LC5,1628.9946001839517,-0.06875074980070828,LC5,2443.491900275927,-0.23797578384043883,LC5,97.82936825212948,3.2286426354500843,LC5,146.74405237819423,1.8190950903000562,4.48453975035524,3.487898490512616,False
26.0,10.0,23.0,521.780356685791,180.0,25.0,5.0,3.0,LC5,1951.4507917762182,-0.22262964231897409,LC5,2927.1761876643277,-0.3638920650397407,LC5,97.82936825212948,3.2286426354500843,LC5,146.74405237819423,1.8190950903000562,4.48453975035524,3.487898490512616,False
26.0,10.0,23.0,521.780356685791,180.0,30.0,5.0,1.0,LC5,753.7563658620843,1.0125866509465307,LC5,1130.6345487931262,0.6468628187486005,LC5,81.52447354344123,4.074371162540102,LC5,122.28671031516186,2.3829141083600676,4.48453975035524,3.487898490512616,True
26.0,10.0,23.0,521.780356685791,180.0,30.0,5.0,1.5,LC5,1122.2777276818179,0.3517153219582485,LC5,1683.4165915227263,0.10608390660789246,LC5,81.52447354344123,4.074371162540102,LC5,122.28671031516186,2.3829141083600676,4.48453975035524,3.487898490512616,True
26.0,10.0,23.0,521.780356685791,180.0,30.0,5.0,2.0,LC5,1490.7990895015514,0.017575078146317313,LC5,2236.198634252327,-0.1673369389108138,LC5,81.52447354344123,4.074371162540102,LC5,122.28671031516186,2.3829141083600676,4.48453975035524,3.487898490512616,False
26.0,10.0,23.0,521.780356685791,180.0,30.0,5.0,2.5,LC5,1859.320451321285,-0.18411051794650168,LC5,2788.9806769819274,-0.33237257060706926,LC5,81.52447354344123,4.074371162540102,LC5,122.28671031516186,2.3829141083600676,4.48453975035524,3.487898490512616,False
26.0,10.0,23.0,521.780356685791,180.0,30.0,5.0,3.0,LC5,2227.841813141019,-0.31907194170972486,LC5,3341.7627197115276,-0.44280903338321576,LC5,81.52447354344123,4.074371162540102,LC5,122.28671031516186,2.3829141083600676,4.48453975035524,3.487898490512616,False
26.0,15.0,28.0,526.780356685791,120.0,20.0,5.0,1.0,LC5,825.0875971103565,0.8385926601161833,LC5,1237.6313956655347,0.5044867207806343,LC5,178.82887649451735,1.313303341716094,LC5,268.24331474177603,0.5422022278107292,2.750436377003374,2.0689134405538483,True
26.0,15.0,28.0,526.780356685791,120.0,20.0,5.0,1.5,LC5,1229.274574554226,0.23406115395343008,LC5,1843.9118618313394,0.009809654432558323,LC5,178.82887649451735,1.313303341716094,LC5,268.24331474177603,0.5422022278107292,2.750436377003374,2.0689134405538483,True
26.0,15.0,28.0,526.780356685791,120.0,20.0,5.0,2.0,LC5,1633.4615519980957,-0.07129739408658664,LC5,2450.1923279971443,-0.24005965624663805,LC5,178.82887649451735,1.313303341716094,LC5,268.24331474177603,0.5422022278107292,2.750436377003374,2.0689134405538483,False
26.0,15.0,28.0,526.780356685791,120.0,20.0,5.0,2.5,LC5,2037.6485294419656,-0.2555143941259347,LC5,3056.4727941629485,-0.39080105553174704,LC5,178.82887649451735,1.313303341716094,LC5,268.24331474177603,0.5422022278107292,2.750436377003374,2.0689134405538483,False
26.0,15.0,28.0,526.780356685791,120.0,20.0,5.0,3.0,LC5,2441.8355068858355,-0.37874603112201977,LC5,3662.7532603287536,-0.49163924849448515,LC5,178.82887649451735,1.313303341716094,LC5,268.24331474177603,0.5422022278107292,2.750436377003374,2.0689134405538483,False
26.0,15.0,28.0,526.780356685791,120.0,25.0,5.0,1.0,LC5,959.8165895916464,0.5805102937899906,LC5,1439.7248843874697,0.29330264427025377,LC5,143.06310119561388,1.8916291771451172,LC5,214.59465179342084,0.9277527847634115,2.750436377003374,2.0689134405538483,True
26.0,15.0,28.0,526.780356685791,120.0,25.0,5.0,1.5,LC5,1431.3680632761611,0.05982523916863269,LC5,2147.052094914242,-0.13276440547923807,LC5,143.06310119561388,1.8916291771451172,LC5,214.59465179342084,0.9277527847634115,2.750436377003374,2.0689134405538483,False
26.0,15.0,28.0,526.780356685791,120.0,25.0,5.0,2.0,LC5,1902.9195369606757,-0.20280391759341676,LC5,2854.3793054410144,-0.3476690373803307,LC5,143.06310119561388,1.8916291771451172,LC5,214.59465179342084,0.9277527847634115,2.750436377003374,2.0689134405538483,False
26.0,15.0,28.0,526.780356685791,120.0,25.0,5.0,2.5,LC5,2374.4710106451907,-0.36112085883592193,LC5,3561.7065159677863,-0.4772168926181001,LC5,143.06310119561388,1.8916291771451172,LC5,214.59465179342084,0.9277527847634115,2.750436377003374,2.0689134405538483,False
26.0,15.0,28.0,526.780356685791,120.0,25.0,5.0,3.0,LC5,2846.0224843297055,-0.46697539870023785,LC5,4269.033726494559,-0.5638357250625545,LC5,143.06310119561388,1.8916291771451172,LC5,214.59465179342084,0.9277527847634115,2.750436377003374,2.0689134405538483,False
26.0,15.0,28.0,526.780356685791,120.0,30.0,5.0,1.0,LC5,1094.545582072936,0.3859632936683979,LC5,1641.8183731094043,0.13410839499475102,LC5,119.2192509963449,2.469955012574141,LC5,178.82887649451735,1.313303341716094,2.750436377003374,2.0689134405538483,True
26.0,15.0,28.0,526.780356685791,120.0,30.0,5.0,1.5,LC5,1633.4615519980957,-0.07129739408658664,LC5,2450.1923279971443,-0.24005965624663805,LC5,119.2192509963449,2.469955012574141,LC5,178.82887649451735,1.313303341716094,2.750436377003374,2.0689134405538483,False
26.0,15.0,28.0,526.780356685791,120.0,30.0,5.0,2.0,LC5,2172.3775219232552,-0.3016867534805988,LC5,3258.5662828848835,-0.42858305206806213,LC5,119.2192509963449,2.469955012574141,LC5,178.82887649451735,1.313303341716094,2.750436377003374,2.0689134405538483,False
26.0,15.0,28.0,526.780356685791,120.0,30.0,5.0,2.5,LC5,2711.293491848415,-0.4404884588994493,LC5,4066.9402377726233,-0.5421619470317622,LC5,119.2192509963449,2.469955012574141,LC5,178.82887649451735,1.313303341716094,2.750436377003374,2.0689134405538483,False
26.0,15.0,28.0,526.780356685791,120.0,30.0,5.0,3.0,LC5,3250.2094617735747,-0.5332608504646333,LC5,4875.314192660362,-0.618075896974356,LC5,119.2192509963449,2.469955012574141,LC5,178.82887649451735,1.313303341716094,2.750436377003374,2.0689134405538483,False
26.0,15.0,28.0,526.780356685791,150.0,20.0,5.0,1.0,LC5,673.0119338400476,1.254046211847025,LC5,1009.5179007600715,0.844444757837469,LC5,145.18662486041495,1.8493357290165418,LC5,217.77993729062246,0.8995571526776944,3.619477340343792,2.780033754216716,True
26.0,15.0,28.0,526.780356685791,150.0,20.0,5.0,1.5,LC5,1001.1610796487628,0.515240684877811,LC5,1501.7416194731447,0.23989371797076808,LC5,145.18662486041495,1.8493357290165418,LC5,217.77993729062246,0.8995571526776944,3.619477340343792,2.780033754216716,True
26.0,15.0,28.0,526.780356685791,150.0,20.0,5.0,2.0,LC5,1329.310225457478,0.14119335798980193,LC5,1993.9653381862177,-0.06618236318303206,LC5,145.18662486041495,1.8493357290165418,LC5,217.77993729062246,0.8995571526776944,3.619477340343792,2.780033754216716,False
26.0,15.0,28.0,526.780356685791,150.0,20.0,5.0,2.5,LC5,1657.4593712661933,-0.08474377936569955,LC5,2486.1890568992903,-0.25106258720234353,LC5,145.18662486041495,1.8493357290165418,LC5,217.77993729062246,0.8995571526776944,3.619477340343792,2.780033754216716,False
26.0,15.0,28.0,526.780356685791,150.0,20.0,5.0,3.0,LC5,1985.6085170749086,-0.23600247130549046,LC5,2978.4127756123644,-0.37483480622756493,LC5,145.18662486041495,1.8493357290165418,LC5,217.77993729062246,0.8995571526776944,3.619477340343792,2.780033754216716,False
26.0,15.0,28.0,526.780356685791,150.0,25.0,5.0,1.0,LC5,782.3949824429527,0.9389183648178752,LC5,1173.5924736644295,0.5865814086094847,LC5,116.14929988833195,2.5616696612706775,LC5,174.22394983249796,1.3744464408471178,3.619477340343792,2.780033754216716,True
26.0,15.0,28.0,526.780356685791,150.0,25.0,5.0,1.5,LC5,1165.2356525531204,0.3018825820134641,LC5,1747.8534788296813,0.0653066876330779,LC5,116.14929988833195,2.5616696612706775,LC5,174.22394983249796,1.3744464408471178,3.619477340343792,2.780033754216716,True
26.0,15.0,28.0,526.780356685791,150.0,25.0,5.0,2.0,LC5,1548.0763226632885,-0.020074154102315278,LC5,2322.1144839949334,-0.19814461654076543,LC5,116.14929988833195,2.5616696612706775,LC5,174.22394983249796,1.3744464408471178,3.619477340343792,2.780033754216716,False
26.0,15.0,28.0,526.780356685791,150.0,25.0,5.0,2.5,LC5,1930.9169927734563,-0.21436291374645278,LC5,2896.375489160185,-0.35712755236031435,LC5,116.14929988833195,2.5616696612706775,LC5,174.22394983249796,1.3744464408471178,3.619477340343792,2.780033754216716,False
26.0,15.0,28.0,526.780356685791,150.0,25.0,5.0,3.0,LC5,2313.757662883624,-0.3443565744437683,LC5,3470.6364943254375,-0.46349898554792224,LC5,116.14929988833195,2.5616696612706775,LC5,174.22394983249796,1.3744464408471178,3.619477340343792,2.780033754216716,False
26.0,15.0,28.0,526.780356685791,150.0,30.0,5.0,1.0,LC5,891.7780310458578,0.7010959534637735,LC5,1337.6670465687869,0.39197568242124614,LC5,96.79108324027663,3.274003593524813,LC5,145.18662486041498,1.8493357290165413,3.619477340343792,2.780033754216716,True
26.0,15.0,28.0,526.780356685791,150.0,30.0,5.0,1.5,LC5,1329.3102254574783,0.1411933579898017,LC5,1993.9653381862177,-0.06618236318303206,LC5,96.79108324027663,3.274003593524813,LC5,145.18662486041498,1.8493357290165413,3.619477340343792,2.780033754216716,False
26.0,15.0,28.0,526.780356685791,150.0,30.0,5.0,2.0,LC5,1766.8424198690984,-0.14140617015953727,LC5,2650.2636298036487,-0.29742838445926567,LC5,96.79108324027663,3.274003593524813,LC5,145.18662486041498,1.8493357290165413,3.619477340343792,2.780033754216716,False
26.0,15.0,28.0,526.780356685791,150.0,30.0,5.0,2.5,LC5,2204.3746142807195,-0.3118229586875404,LC5,3306.5619214210797,-0.43687732325915196,LC5,96.79108324027663,3.274003593524813,LC5,145.18662486041498,1.8493357290165413,3.619477340343792,2.780033754216716,False
26.0,15.0,28.0,526.780356685791,150.0,30.0,5.0,3.0,LC5,2641.90680869234,-0.42579352344723054,LC5,3962.8602130385098,-0.5301373503224536,LC5,96.79108324027663,3.274003593524813,LC5,145.18662486041498,1.8493357290165413,3.619477340343792,2.780033754216716,False
26.0,15.0,28.0,526.780356685791,180.0,20.0,5.0,1.0,LC5,571.6292023821663,1.653818233355055,LC5,857.4438035732493,1.1715708857425242,LC5,122.7586880708433,2.3699076138005504,LC5,184.13803210626494,1.2466050758670337,4.46345300852867,3.470643595640688,True
26.0,15.0,28.0,526.780356685791,180.0,20.0,5.0,1.5,LC5,849.0869824619411,0.7866249646195664,LC5,1273.6304736929112,0.4619625067552775,LC5,122.7586880708433,2.3699076138005504,LC5,184.13803210626494,1.2466050758670337,4.46345300852867,3.470643595640688,True
26.0,15.0,28.0,526.780356685791,180.0,20.0,5.0,2.0,LC5,1126.5447625417157,0.34659540432049707,LC5,1689.8171438125732,0.10189437171820082,LC5,122.7586880708433,2.3699076138005504,LC5,184.13803210626494,1.2466050758670337,4.46345300852867,3.470643595640688,True
26.0,15.0,28.0,526.780356685791,180.0,20.0,5.0,2.5,LC5,1404.0025426214902,0.08048237374807465,LC5,2106.0038139322355,-0.11586105035424532,LC5,122.7586880708433,2.3699076138005504,LC5,184.13803210626494,1.2466050758670337,4.46345300852867,3.470643595640688,False
26.0,15.0,28.0,526.780356685791,180.0,20.0,5.0,3.0,LC5,1681.460322701265,-0.09780803060345766,LC5,2522.190484051897,-0.26175282486646345,LC5,122.7586880708433,2.3699076138005504,LC5,184.13803210626494,1.2466050758670337,4.46345300852867,3.470643595640688,False
26.0,15.0,28.0,526.780356685791,180.0,25.0,5.0,1.0,LC5,664.1151290754246,1.284242495893678,LC5,996.172693613137,0.869153824370041,LC5,98.20695045667465,3.2123845172506877,LC5,147.31042568501195,1.8082563448337923,4.46345300852867,3.470643595640688,True
26.0,15.0,28.0,526.780356685791,180.0,25.0,5.0,1.5,LC5,987.8158725018287,0.5357113023076996,LC5,1481.7238087527426,0.25664444952623056,LC5,98.20695045667465,3.2123845172506877,LC5,147.31042568501195,1.8082563448337923,4.46345300852867,3.470643595640688,True
26.0,15.0,28.0,526.780356685791,180.0,25.0,5.0,2.0,LC5,1311.516615928232,0.15667615764542653,LC5,1967.2749238923486,-0.05351307161688268,LC5,98.20695045667465,3.2123845172506877,LC5,147.31042568501195,1.8082563448337923,4.46345300852867,3.470643595640688,False
26.0,15.0,28.0,526.780356685791,180.0,25.0,5.0,2.5,LC5,1635.2173593546363,-0.07229458437335368,LC5,2452.8260390319547,-0.2408756388060579,LC5,98.20695045667465,3.2123845172506877,LC5,147.31042568501195,1.8082563448337923,4.46345300852867,3.470643595640688,False
26.0,15.0,28.0,526.780356685791,180.0,25.0,5.0,3.0,LC5,1958.9181027810403,-0.22559294446953004,LC5,2938.3771541715596,-0.36631688095023707,LC5,98.20695045667465,3.2123845172506877,LC5,147.31042568501195,1.8082563448337923,4.46345300852867,3.470643595640688,False
26.0,15.0,28.0,526.780356685791,180.0,30.0,5.0,1.0,LC5,756.6010557686828,1.0050196711115817,LC5,1134.9015836530239,0.6406708976531603,LC5,81.83912538056221,4.054861420700825,LC5,122.75868807084329,2.3699076138005504,4.46345300852867,3.470643595640688,True
26.0,15.0,28.0,526.780356685791,180.0,30.0,5.0,1.5,LC5,1126.544762541716,0.34659540432049685,LC5,1689.8171438125737,0.1018943717182006,LC5,81.83912538056221,4.054861420700825,LC5,122.75868807084329,2.3699076138005504,4.46345300852867,3.470643595640688,True
26.0,15.0,28.0,526.780356685791,180.0,30.0,5.0,2.0,LC5,1496.4884693147485,0.013706440848584522,LC5,2244.7327039721226,-0.17050257400128999,LC5,81.83912538056221,4.054861420700825,LC5,122.75868807084329,2.3699076138005504,4.46345300852867,3.470643595640688,False
26.0,15.0,28.0,526.780356685791,180.0,30.0,5.0,2.5,LC5,1866.4321760877815,-0.18721932710152078,LC5,2799.648264131672,-0.33491645223600597,LC5,81.83912538056221,4.054861420700825,LC5,122.75868807084329,2.3699076138005504,4.46345300852867,3.470643595640688,False
26.0,15.0,28.0,526.780356685791,180.0,30.0,5.0,3.0,LC5,2236.375882860815,-0.3216703812511945,LC5,3354.5638242912223,-0.4449352888990218,LC5,81.83912538056221,4.054861420700825,LC5,122.75868807084329,2.3699076138005504,4.46345300852867,3.470643595640688,False
