level,ligament_mm,contact_regime,x_from_root_mm,q_N_per_mm,projected_pressure_MPa
limit,10.0,PARTIAL_ROOT_TRIANGULAR,37.949999999999996,796.4626326864778,23.42537154960229
limit,10.0,PARTIAL_ROOT_TRIANGULAR,38.525,764.9873052779054,22.49962662582075
limit,10.0,PARTIAL_ROOT_TRIANGULAR,39.099999999999994,733.5119778693337,21.573881702039227
limit,10.0,PARTIAL_ROOT_TRIANGULAR,39.675,702.0366504607613,20.648136778257683
limit,10.0,PARTIAL_ROOT_TRIANGULAR,40.25,670.5613230521889,19.722391854476143
limit,10.0,PARTIAL_ROOT_TRIANGULAR,40.824999999999996,639.0859956436171,18.79664693069462
limit,10.0,PARTIAL_ROOT_TRIANGULAR,41.4,607.6106682350447,17.87090200691308
limit,10.0,PARTIAL_ROOT_TRIANGULAR,41.974999999999994,576.1353408264729,16.945157083131555
limit,10.0,PARTIAL_ROOT_TRIANGULAR,42.55,544.6600134179005,16.019412159350015
limit,10.0,PARTIAL_ROOT_TRIANGULAR,43.125,513.1846860093284,15.093667235568482
limit,10.0,PARTIAL_ROOT_TRIANGULAR,43.699999999999996,481.70935860075633,14.16792231178695
limit,10.0,PARTIAL_ROOT_TRIANGULAR,44.275,450.23403119218426,13.24217738800542
limit,10.0,PARTIAL_ROOT_TRIANGULAR,44.849999999999994,418.75870378361213,12.316432464223887
limit,10.0,PARTIAL_ROOT_TRIANGULAR,45.425,387.28337637504006,11.390687540442356
limit,10.0,PARTIAL_ROOT_TRIANGULAR,46.0,355.80804896646765,10.464942616660814
limit,10.0,PARTIAL_ROOT_TRIANGULAR,46.574999999999996,324.33272155789587,9.53919769287929
limit,10.0,PARTIAL_ROOT_TRIANGULAR,47.15,292.85739414932345,8.613452769097748
limit,10.0,PARTIAL_ROOT_TRIANGULAR,47.724999999999994,261.3820667407514,7.6877078453162175
limit,10.0,PARTIAL_ROOT_TRIANGULAR,48.3,229.9067393321793,6.7619629215346855
limit,10.0,PARTIAL_ROOT_TRIANGULAR,48.87499999999999,198.43141192360721,5.836217997753153
limit,10.0,PARTIAL_ROOT_TRIANGULAR,49.449999999999996,166.95608451503512,4.910473073971621
limit,10.0,PARTIAL_ROOT_TRIANGULAR,50.025,135.4807571064627,3.9847281501900795
limit,10.0,PARTIAL_ROOT_TRIANGULAR,50.599999999999994,104.00542969789095,3.0589832264085572
limit,10.0,PARTIAL_ROOT_TRIANGULAR,51.175,72.53010228931853,2.133238302627016
limit,10.0,PARTIAL_ROOT_TRIANGULAR,51.74999999999999,41.05477488074676,1.2074933788454931
limit,10.0,PARTIAL_ROOT_TRIANGULAR,52.324999999999996,9.57944747217435,0.28174845506395146
limit,10.0,PARTIAL_ROOT_TRIANGULAR,52.9,0.0,0.0
limit,10.0,PARTIAL_ROOT_TRIANGULAR,53.474999999999994,0.0,0.0
limit,10.0,PARTIAL_ROOT_TRIANGULAR,54.05,0.0,0.0
limit,10.0,PARTIAL_ROOT_TRIANGULAR,54.62499999999999,0.0,0.0
limit,10.0,PARTIAL_ROOT_TRIANGULAR,55.199999999999996,0.0,0.0
limit,10.0,PARTIAL_ROOT_TRIANGULAR,55.775,0.0,0.0
limit,10.0,PARTIAL_ROOT_TRIANGULAR,56.349999999999994,0.0,0.0
limit,10.0,PARTIAL_ROOT_TRIANGULAR,56.925,0.0,0.0
limit,10.0,PARTIAL_ROOT_TRIANGULAR,57.5,0.0,0.0
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,0.0,4310.751362478358,126.78680477877523
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,0.575,4263.5383713655,125.39818739310294
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,1.15,4216.3253802526415,124.00957000743063
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,1.7249999999999999,4169.112389139784,122.62095262175835
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,2.3,4121.899398026925,121.23233523608603
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,2.875,4074.6864069140665,119.84371785041373
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,3.4499999999999997,4027.4734158012084,118.45510046474142
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,4.0249999999999995,3980.26042468835,117.06648307906913
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,4.6,3933.047433575492,115.67786569339683
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,5.175,3885.8344424626343,114.28924830772453
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,5.75,3838.6214513497757,112.90063092205223
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,6.324999999999999,3791.408460236918,111.51201353637994
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,6.8999999999999995,3744.1954691240594,110.12339615070763
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,7.475,3696.9824780112012,108.73477876503533
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,8.049999999999999,3649.769486898343,107.34616137936302
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,8.625,3602.556495785485,105.95754399369073
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,9.2,3555.3435046726268,104.56892660801843
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,9.774999999999999,3508.1305135597686,103.18030922234614
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,10.35,3460.91752244691,101.79169183667382
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,10.924999999999999,3413.704531334052,100.40307445100153
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,11.5,3366.4915402211936,99.01445706532922
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,12.075,3319.2785491083355,97.62583967965692
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,12.649999999999999,3272.0655579954773,96.23722229398463
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,13.225,3224.852566882619,94.84860490831232
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,13.799999999999999,3177.6395757697605,93.45998752264002
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,14.374999999999998,3130.426584656903,92.07137013696773
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,14.95,3083.2135935440447,90.68275275129542
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,15.524999999999999,3036.0006024311865,89.29413536562313
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,16.099999999999998,2988.7876113183283,87.90551797995083
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,16.674999999999997,2941.57462020547,86.51690059427854
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,17.25,2894.361629092612,85.12828320860623
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,17.825,2847.1486379797534,83.73966582293393
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,18.4,2799.9356468668957,82.35104843726164
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,18.974999999999998,2752.722655754037,80.96243105158932
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,19.549999999999997,2705.5096646411794,79.57381366591704
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,20.125,2658.2966735283208,78.18519628024472
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,20.7,2611.083682415462,76.79657889457242
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,21.275,2563.8706913026044,75.40796150890013
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,21.849999999999998,2516.657700189746,74.01934412322782
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,22.424999999999997,2469.444709076888,72.63072673755553
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,23.0,2422.2317179640295,71.24210935188322
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,23.575,2375.0187268511713,69.85349196621092
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,24.15,2327.805735738313,68.46487458053862
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,24.724999999999998,2280.5927446254555,67.07625719486634
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,25.299999999999997,2233.3797535125973,65.68763980919404
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,25.874999999999996,2186.166762399739,64.29902242352173
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,26.45,2138.9537712868805,62.91040503784943
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,27.025,2091.7407801740223,61.521787652177125
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,27.599999999999998,2044.5277890611642,60.13317026650483
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,28.174999999999997,1997.314797948306,58.74455288083253
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,28.749999999999996,1950.1018068354479,57.35593549516023
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,29.325,1902.8888157225892,55.96731810948792
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,29.9,1855.675824609731,54.57870072381562
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,30.474999999999998,1808.462833496873,53.190083338143324
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,31.049999999999997,1761.2498423840148,51.80146595247102
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,31.624999999999996,1714.0368512711566,50.41284856679872
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,32.199999999999996,1666.8238601582987,49.02423118112643
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,32.775,1619.6108690454405,47.635613795454134
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,33.349999999999994,1572.3978779325823,46.246996409781836
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,33.925,1525.1848868197242,44.85837902410953
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,34.5,1477.9718957068656,43.46976163843722
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,35.074999999999996,1430.7589045940078,42.081144252764936
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,35.65,1383.5459134811492,40.692526867092624
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,36.224999999999994,1336.332922368291,39.30390948142033
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,36.8,1289.1199312554331,37.915292095748036
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,37.375,1241.9069401425745,36.526674710075724
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,37.949999999999996,1194.6939490297168,35.138057324403434
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,38.525,1147.4809579168582,33.74943993873112
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,39.099999999999994,1100.2679668040005,32.36082255305884
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,39.675,1053.0549756911419,30.972205167386527
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,40.25,1005.8419845782832,29.583587781714215
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,40.824999999999996,958.6289934654257,28.19497039604193
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,41.4,911.416002352567,26.80635301036962
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,41.974999999999994,864.2030112397093,25.417735624697332
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,42.55,816.9900201268507,24.02911823902502
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,43.125,769.7770290139925,22.640500853352723
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,43.699999999999996,722.5640379011345,21.251883467680425
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,44.275,675.3510467882763,19.863266082008128
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,44.849999999999994,628.1380556754182,18.47464869633583
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,45.425,580.9250645625601,17.086031310663532
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,46.0,533.7120734497015,15.69741392499122
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,46.574999999999996,486.4990823368438,14.308796539318935
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,47.15,439.2860912239852,12.920179153646624
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,47.724999999999994,392.0731001111271,11.531561767974326
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,48.3,344.8601089982689,10.142944382302026
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,48.87499999999999,297.6471178854108,8.754326996629729
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,49.449999999999996,250.43412677255267,7.365709610957431
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,50.025,203.22113565969406,5.977092225285119
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,50.599999999999994,156.0081445468364,4.588474839612836
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,51.175,108.79515343397779,3.199857453940523
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,51.74999999999999,61.58216232112014,1.8112400682682392
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,52.324999999999996,14.369171208261525,0.4226226825959272
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,52.9,0.0,0.0
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,53.474999999999994,0.0,0.0
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,54.05,0.0,0.0
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,54.62499999999999,0.0,0.0
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,55.199999999999996,0.0,0.0
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,55.775,0.0,0.0
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,56.349999999999994,0.0,0.0
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,56.925,0.0,0.0
ultimate,10.0,PARTIAL_ROOT_TRIANGULAR,57.5,0.0,0.0
limit,15.0,PARTIAL_ROOT_TRIANGULAR,0.0,2885.052699148955,84.85449115143986
limit,15.0,PARTIAL_ROOT_TRIANGULAR,0.575,2853.454502920181,83.92513243882885
limit,15.0,PARTIAL_ROOT_TRIANGULAR,1.15,2821.8563066914066,82.99577372621785
limit,15.0,PARTIAL_ROOT_TRIANGULAR,1.7249999999999999,2790.2581104626324,82.06641501360684
limit,15.0,PARTIAL_ROOT_TRIANGULAR,2.3,2758.6599142338578,81.13705630099582
limit,15.0,PARTIAL_ROOT_TRIANGULAR,2.875,2727.0617180050835,80.2076975883848
limit,15.0,PARTIAL_ROOT_TRIANGULAR,3.4499999999999997,2695.4635217763093,79.2783388757738
limit,15.0,PARTIAL_ROOT_TRIANGULAR,4.0249999999999995,2663.865325547535,78.34898016316279
limit,15.0,PARTIAL_ROOT_TRIANGULAR,4.6,2632.267129318761,77.41962145055179
limit,15.0,PARTIAL_ROOT_TRIANGULAR,5.175,2600.6689330899867,76.49026273794078
limit,15.0,PARTIAL_ROOT_TRIANGULAR,5.75,2569.070736861212,75.56090402532976
limit,15.0,PARTIAL_ROOT_TRIANGULAR,6.324999999999999,2537.4725406324383,74.63154531271877
limit,15.0,PARTIAL_ROOT_TRIANGULAR,6.8999999999999995,2505.8743444036636,73.70218660010775
limit,15.0,PARTIAL_ROOT_TRIANGULAR,7.475,2474.2761481748894,72.77282788749675
limit,15.0,PARTIAL_ROOT_TRIANGULAR,8.049999999999999,2442.677951946115,71.84346917488574
limit,15.0,PARTIAL_ROOT_TRIANGULAR,8.625,2411.079755717341,70.91411046227473
limit,15.0,PARTIAL_ROOT_TRIANGULAR,9.2,2379.4815594885667,69.98475174966373
limit,15.0,PARTIAL_ROOT_TRIANGULAR,9.774999999999999,2347.8833632597925,69.05539303705272
limit,15.0,PARTIAL_ROOT_TRIANGULAR,10.35,2316.2851670310183,68.12603432444172
limit,15.0,PARTIAL_ROOT_TRIANGULAR,10.924999999999999,2284.686970802244,67.19667561183071
limit,15.0,PARTIAL_ROOT_TRIANGULAR,11.5,2253.08877457347,66.26731689921971
limit,15.0,PARTIAL_ROOT_TRIANGULAR,12.075,2221.4905783446957,65.3379581866087
limit,15.0,PARTIAL_ROOT_TRIANGULAR,12.649999999999999,2189.892382115921,64.40859947399768
limit,15.0,PARTIAL_ROOT_TRIANGULAR,13.225,2158.294185887147,63.47924076138667
limit,15.0,PARTIAL_ROOT_TRIANGULAR,13.799999999999999,2126.6959896583726,62.549882048775665
limit,15.0,PARTIAL_ROOT_TRIANGULAR,14.374999999999998,2095.0977934295984,61.62052333616466
limit,15.0,PARTIAL_ROOT_TRIANGULAR,14.95,2063.499597200824,60.691164623553654
limit,15.0,PARTIAL_ROOT_TRIANGULAR,15.524999999999999,2031.9014009720497,59.76180591094264
limit,15.0,PARTIAL_ROOT_TRIANGULAR,16.099999999999998,2000.3032047432755,58.832447198331636
limit,15.0,PARTIAL_ROOT_TRIANGULAR,16.674999999999997,1968.7050085145013,57.90308848572062
limit,15.0,PARTIAL_ROOT_TRIANGULAR,17.25,1937.106812285727,56.97372977310962
limit,15.0,PARTIAL_ROOT_TRIANGULAR,17.825,1905.5086160569526,56.044371060498605
limit,15.0,PARTIAL_ROOT_TRIANGULAR,18.4,1873.9104198281786,55.11501234788761
limit,15.0,PARTIAL_ROOT_TRIANGULAR,18.974999999999998,1842.3122235994042,54.185653635276594
limit,15.0,PARTIAL_ROOT_TRIANGULAR,19.549999999999997,1810.7140273706302,53.256294922665596
limit,15.0,PARTIAL_ROOT_TRIANGULAR,20.125,1779.1158311418558,52.32693621005458
limit,15.0,PARTIAL_ROOT_TRIANGULAR,20.7,1747.517634913081,51.397577497443564
limit,15.0,PARTIAL_ROOT_TRIANGULAR,21.275,1715.9194386843074,50.46821878483257
limit,15.0,PARTIAL_ROOT_TRIANGULAR,21.849999999999998,1684.3212424555327,49.53886007222155
limit,15.0,PARTIAL_ROOT_TRIANGULAR,22.424999999999997,1652.723046226759,48.609501359610555
limit,15.0,PARTIAL_ROOT_TRIANGULAR,23.0,1621.1248499979843,47.680142646999535
limit,15.0,PARTIAL_ROOT_TRIANGULAR,23.575,1589.52665376921,46.75078393438853
limit,15.0,PARTIAL_ROOT_TRIANGULAR,24.15,1557.9284575404358,45.821425221777524
limit,15.0,PARTIAL_ROOT_TRIANGULAR,24.724999999999998,1526.3302613116616,44.89206650916652
limit,15.0,PARTIAL_ROOT_TRIANGULAR,25.299999999999997,1494.7320650828874,43.96270779655551
limit,15.0,PARTIAL_ROOT_TRIANGULAR,25.874999999999996,1463.1338688541132,43.03334908394451
limit,15.0,PARTIAL_ROOT_TRIANGULAR,26.45,1431.5356726253385,42.10399037133349
limit,15.0,PARTIAL_ROOT_TRIANGULAR,27.025,1399.9374763965643,41.17463165872248
limit,15.0,PARTIAL_ROOT_TRIANGULAR,27.599999999999998,1368.33928016779,40.24527294611147
limit,15.0,PARTIAL_ROOT_TRIANGULAR,28.174999999999997,1336.7410839390159,39.315914233500465
limit,15.0,PARTIAL_ROOT_TRIANGULAR,28.749999999999996,1305.1428877102417,38.38655552088946
limit,15.0,PARTIAL_ROOT_TRIANGULAR,29.325,1273.5446914814672,37.45719680827845
limit,15.0,PARTIAL_ROOT_TRIANGULAR,29.9,1241.946495252693,36.52783809566744
limit,15.0,PARTIAL_ROOT_TRIANGULAR,30.474999999999998,1210.3482990239188,35.598479383056436
limit,15.0,PARTIAL_ROOT_TRIANGULAR,31.049999999999997,1178.7501027951446,34.66912067044543
limit,15.0,PARTIAL_ROOT_TRIANGULAR,31.624999999999996,1147.1519065663704,33.739761957834425
limit,15.0,PARTIAL_ROOT_TRIANGULAR,32.199999999999996,1115.5537103375962,32.81040324522342
limit,15.0,PARTIAL_ROOT_TRIANGULAR,32.775,1083.955514108822,31.88104453261241
limit,15.0,PARTIAL_ROOT_TRIANGULAR,33.349999999999994,1052.3573178800477,30.951685820001405
limit,15.0,PARTIAL_ROOT_TRIANGULAR,33.925,1020.7591216512734,30.022327107390396
limit,15.0,PARTIAL_ROOT_TRIANGULAR,34.5,989.1609254224988,29.092968394779376
limit,15.0,PARTIAL_ROOT_TRIANGULAR,35.074999999999996,957.562729193725,28.16360968216838
limit,15.0,PARTIAL_ROOT_TRIANGULAR,35.65,925.9645329649504,27.234250969557365
limit,15.0,PARTIAL_ROOT_TRIANGULAR,36.224999999999994,894.3663367361762,26.30489225694636
limit,15.0,PARTIAL_ROOT_TRIANGULAR,36.8,862.768140507402,25.375533544335354
limit,15.0,PARTIAL_ROOT_TRIANGULAR,37.375,831.1699442786274,24.446174831724335
limit,15.0,PARTIAL_ROOT_TRIANGULAR,37.949999999999996,799.5717480498536,23.51681611911334
limit,15.0,PARTIAL_ROOT_TRIANGULAR,38.525,767.973551821079,22.587457406502324
limit,15.0,PARTIAL_ROOT_TRIANGULAR,39.099999999999994,736.3753555923051,21.65809869389133
limit,15.0,PARTIAL_ROOT_TRIANGULAR,39.675,704.7771593635306,20.728739981280313
limit,15.0,PARTIAL_ROOT_TRIANGULAR,40.25,673.178963134756,19.799381268669293
limit,15.0,PARTIAL_ROOT_TRIANGULAR,40.824999999999996,641.5807669059822,18.8700225560583
limit,15.0,PARTIAL_ROOT_TRIANGULAR,41.4,609.9825706772076,17.940663843447282
limit,15.0,PARTIAL_ROOT_TRIANGULAR,41.974999999999994,578.3843744484337,17.011305130836288
limit,15.0,PARTIAL_ROOT_TRIANGULAR,42.55,546.7861782196592,16.08194641822527
limit,15.0,PARTIAL_ROOT_TRIANGULAR,43.125,515.187981990885,15.152587705614264
limit,15.0,PARTIAL_ROOT_TRIANGULAR,43.699999999999996,483.5897857621107,14.223228993003255
limit,15.0,PARTIAL_ROOT_TRIANGULAR,44.275,451.9915895333365,13.29387028039225
limit,15.0,PARTIAL_ROOT_TRIANGULAR,44.849999999999994,420.39339330456227,12.364511567781243
limit,15.0,PARTIAL_ROOT_TRIANGULAR,45.425,388.79519707578805,11.435152855170237
limit,15.0,PARTIAL_ROOT_TRIANGULAR,46.0,357.1970008470135,10.505794142559221
limit,15.0,PARTIAL_ROOT_TRIANGULAR,46.574999999999996,325.59880461823957,9.576435429948223
limit,15.0,PARTIAL_ROOT_TRIANGULAR,47.15,294.00060838946507,8.647076717337209
limit,15.0,PARTIAL_ROOT_TRIANGULAR,47.724999999999994,262.40241216069086,7.717718004726201
limit,15.0,PARTIAL_ROOT_TRIANGULAR,48.3,230.80421593191662,6.788359292115195
limit,15.0,PARTIAL_ROOT_TRIANGULAR,48.87499999999999,199.2060197031424,5.859000579504189
limit,15.0,PARTIAL_ROOT_TRIANGULAR,49.449999999999996,167.60782347436816,4.929641866893181
limit,15.0,PARTIAL_ROOT_TRIANGULAR,50.025,136.00962724559363,4.000283154282165
limit,15.0,PARTIAL_ROOT_TRIANGULAR,50.599999999999994,104.41143101681972,3.0709244416711683
limit,15.0,PARTIAL_ROOT_TRIANGULAR,51.175,72.81323478804518,2.141565729060152
limit,15.0,PARTIAL_ROOT_TRIANGULAR,51.74999999999999,41.21503855927128,1.2122070164491552
limit,15.0,PARTIAL_ROOT_TRIANGULAR,52.324999999999996,9.61684233049674,0.2828483038381394
limit,15.0,PARTIAL_ROOT_TRIANGULAR,52.9,0.0,0.0
limit,15.0,PARTIAL_ROOT_TRIANGULAR,53.474999999999994,0.0,0.0
limit,15.0,PARTIAL_ROOT_TRIANGULAR,54.05,0.0,0.0
limit,15.0,PARTIAL_ROOT_TRIANGULAR,54.62499999999999,0.0,0.0
limit,15.0,PARTIAL_ROOT_TRIANGULAR,55.199999999999996,0.0,0.0
limit,15.0,PARTIAL_ROOT_TRIANGULAR,55.775,0.0,0.0
limit,15.0,PARTIAL_ROOT_TRIANGULAR,56.349999999999994,0.0,0.0
limit,15.0,PARTIAL_ROOT_TRIANGULAR,56.925,0.0,0.0
limit,15.0,PARTIAL_ROOT_TRIANGULAR,57.5,0.0,0.0
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,0.0,4327.579048723432,127.28173672715975
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,0.575,4280.18175438027,125.88769865824324
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,1.15,4232.784460037109,124.49366058932674
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,1.7249999999999999,4185.387165693947,123.09962252041021
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,2.3,4137.9898713507855,121.70558445149369
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,2.875,4090.5925770076246,120.31154638257719
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,3.4499999999999997,4043.1952826644633,118.91750831366069
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,4.0249999999999995,3995.797988321302,117.52347024474417
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,4.6,3948.4006939781407,116.12943217582767
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,5.175,3901.0033996349794,114.73539410691116
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,5.75,3853.6061052918176,113.34135603799463
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,6.324999999999999,3806.2088109486567,111.94731796907814
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,6.8999999999999995,3758.811516605495,110.55327990016161
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,7.475,3711.4142222623336,109.15924183124511
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,8.049999999999999,3664.0169279191723,107.7652037623286
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,8.625,3616.619633576011,106.37116569341208
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,9.2,3569.2223392328497,104.97712762449558
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,9.774999999999999,3521.8250448896883,103.58308955557906
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,10.35,3474.4277505465266,102.18905148666255
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,10.924999999999999,3427.0304562033652,100.79501341774603
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,11.5,3379.633161860204,99.40097534882953
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,12.075,3332.2358675170426,98.00693727991302
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,12.649999999999999,3284.8385731738813,96.6128992109965
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,13.225,3237.44127883072,95.21886114208
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,13.799999999999999,3190.043984487558,93.82482307316347
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,14.374999999999998,3142.6466901443973,92.43078500424699
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,14.95,3095.2493958012356,91.03674693533046
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,15.524999999999999,3047.8521014580742,89.64270886641395
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,16.099999999999998,3000.454807114913,88.24867079749744
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,16.674999999999997,2953.0575127717516,86.85463272858092
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,17.25,2905.6602184285903,85.46059465966442
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,17.825,2858.2629240854285,84.0665565907479
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,18.4,2810.8656297422676,82.6725185218314
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,18.974999999999998,2763.468335399106,81.27848045291488
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,19.549999999999997,2716.071041055945,79.88444238399838
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,20.125,2668.673746712783,78.49040431508186
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,20.7,2621.276452369621,77.09636624616532
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,21.275,2573.8791580264606,75.70232817724884
