check,case,load_level,Kt,vm_MPa,allowable_MPa,MS,status
PISTON_SMALL_END,LC4+,ultimate,2.5,1427.0970510105105,1862.0,0.30474658235859997,PASS
PISTON_SMALL_END,LC4+,ultimate,3.0,1707.6126321577128,1862.0,0.09041123550790653,PASS
AXLE_KNUCKLE_FACE,LC4-,limit,1.0,67.20092346666881,1517.0,21.574094547263496,PASS
AXLE_KNUCKLE_FACE,LC4-,limit,1.25,82.02592780746338,1517.0,17.494152282688002,PASS
AXLE_KNUCKLE_FACE,LC4-,limit,1.5,96.85093214825794,1517.0,14.663246252269408,PASS
AXLE_KNUCKLE_FACE,LC4-,limit,1.75,111.67593648905253,1517.0,12.583946978127287,PASS
AXLE_KNUCKLE_FACE,LC4-,limit,2.0,126.5009408298471,1517.0,10.992005672435864,PASS
AXLE_KNUCKLE_FACE,LC4-,limit,2.25,141.32594517064166,1517.0,9.734051685756098,PASS
AXLE_KNUCKLE_FACE,LC4-,limit,2.5,156.15094951143624,1517.0,8.714958536892519,PASS
AXLE_KNUCKLE_FACE,LC4-,limit,3.0,185.80095819302534,1517.0,7.164651112423304,PASS
KNUCKLE_BIG_END,LC4-,limit,1.0,12.510380766978122,1517.0,120.25929883798659,PASS
KNUCKLE_BIG_END,LC4-,limit,1.25,14.732653671664233,1517.0,101.96855093510362,PASS
KNUCKLE_BIG_END,LC4-,limit,1.5,16.95492657635034,1517.0,88.47251957528348,PASS
KNUCKLE_BIG_END,LC4-,limit,1.75,19.17719948103645,1517.0,78.10435522663772,PASS
KNUCKLE_BIG_END,LC4-,limit,2.0,21.399472385722557,1517.0,69.88959824131561,PASS
KNUCKLE_BIG_END,LC4-,limit,2.25,23.62174529040867,1517.0,63.22048757828068,PASS
KNUCKLE_BIG_END,LC4-,limit,2.5,25.84401819509478,1517.0,57.69830258391971,PASS
KNUCKLE_BIG_END,LC4-,limit,3.0,30.28856400446699,1517.0,49.084909927597465,PASS
PISTON_SMALL_END,LC4-,limit,1.0,79.9471334488236,1517.0,17.975039311085172,PASS
PISTON_SMALL_END,LC4-,limit,1.25,95.84739259861301,1517.0,14.82724327570234,PASS
PISTON_SMALL_END,LC4-,limit,1.5,111.74765174840242,1517.0,12.575229333816292,PASS
PISTON_SMALL_END,LC4-,limit,1.75,127.64791089819182,1517.0,10.884252467006014,PASS
PISTON_SMALL_END,LC4-,limit,2.0,143.54817004798127,1517.0,9.567881147442979,PASS
PISTON_SMALL_END,LC4-,limit,2.25,159.44842919777065,1517.0,8.51404794410612,PASS
PISTON_SMALL_END,LC4-,limit,2.5,175.34868834756008,1517.0,7.651333604464391,PASS
PISTON_SMALL_END,LC4-,limit,3.0,207.1492066471389,1517.0,6.323223798699267,PASS
AXLE_KNUCKLE_FACE,LC4-,ultimate,1.0,100.80138520000321,1862.0,17.471968379259344,PASS
AXLE_KNUCKLE_FACE,LC4-,ultimate,1.25,123.03889171119505,1862.0,14.133426302072099,PASS
AXLE_KNUCKLE_FACE,LC4-,ultimate,1.5,145.27639822238692,1862.0,11.816947713348995,PASS
AXLE_KNUCKLE_FACE,LC4-,ultimate,1.75,167.51390473357878,1862.0,10.115495176125252,PASS
AXLE_KNUCKLE_FACE,LC4-,ultimate,2.0,189.75141124477062,1862.0,8.812838744045521,PASS
AXLE_KNUCKLE_FACE,LC4-,ultimate,2.25,211.98891775596246,1862.0,7.783478021919516,PASS
AXLE_KNUCKLE_FACE,LC4-,ultimate,2.5,234.2264242671543,1862.0,6.949572751348659,PASS
AXLE_KNUCKLE_FACE,LC4-,ultimate,3.0,278.7014372895381,1862.0,5.680984562220253,PASS
KNUCKLE_BIG_END,LC4-,ultimate,1.0,18.76557115046718,1862.0,98.2242647489919,PASS
KNUCKLE_BIG_END,LC4-,ultimate,1.25,22.098980507496346,1862.0,83.2572805278677,PASS
KNUCKLE_BIG_END,LC4-,ultimate,1.5,25.432389864525508,1862.0,72.21372509302476,PASS
KNUCKLE_BIG_END,LC4-,ultimate,1.75,28.76579922155467,1862.0,63.72964598198175,PASS
KNUCKLE_BIG_END,LC4-,ultimate,2.0,32.099208578583834,1862.0,57.00766070108974,PASS
KNUCKLE_BIG_END,LC4-,ultimate,2.25,35.43261793561299,1862.0,51.55044951472585,PASS
KNUCKLE_BIG_END,LC4-,ultimate,2.5,38.766027292642164,1862.0,47.03174661008944,PASS
KNUCKLE_BIG_END,LC4-,ultimate,3.0,45.43284600670049,1862.0,39.98356505611359,PASS
PISTON_SMALL_END,LC4-,ultimate,1.0,119.92070017323537,1862.0,14.52692735541226,PASS
PISTON_SMALL_END,LC4-,ultimate,1.25,143.77108889791947,1862.0,11.951143475876847,PASS
PISTON_SMALL_END,LC4-,ultimate,1.5,167.62147762260358,1862.0,10.108361687350449,PASS
PISTON_SMALL_END,LC4-,ultimate,1.75,191.4718663472877,1862.0,8.724666268321338,PASS
PISTON_SMALL_END,LC4-,ultimate,2.0,215.3222550719718,1862.0,7.647503711948509,PASS
PISTON_SMALL_END,LC4-,ultimate,2.25,239.17264379665593,1862.0,6.7851712906726425,PASS
PISTON_SMALL_END,LC4-,ultimate,2.5,263.02303252134004,1862.0,6.079227937381982,PASS
PISTON_SMALL_END,LC4-,ultimate,3.0,310.72380997070826,1862.0,4.9924599926073565,PASS
AXLE_KNUCKLE_FACE,LC5,limit,1.0,182.4938131096209,1517.0,7.3126105710157105,PASS
AXLE_KNUCKLE_FACE,LC5,limit,1.25,228.11726638702612,1517.0,5.6500884568125676,PASS
AXLE_KNUCKLE_FACE,LC5,limit,1.5,273.74071966443137,1517.0,4.541740380677139,PASS
AXLE_KNUCKLE_FACE,LC5,limit,1.75,319.36417294183656,1517.0,3.7500631834375486,PASS
AXLE_KNUCKLE_FACE,LC5,limit,2.0,364.9876262192418,1517.0,3.1563052855078553,PASS
AXLE_KNUCKLE_FACE,LC5,limit,2.25,410.611079496647,1517.0,2.6944935871180933,PASS
AXLE_KNUCKLE_FACE,LC5,limit,2.5,456.23453277405224,1517.0,2.3250442284062838,PASS
AXLE_KNUCKLE_FACE,LC5,limit,3.0,547.4814393288627,1517.0,1.7708701903385693,PASS
KNUCKLE_BIG_END,LC5,limit,1.0,60.543035059710064,1517.0,24.05655685255738,PASS
KNUCKLE_BIG_END,LC5,limit,1.25,74.83403446807903,1517.0,19.27152499237612,PASS
KNUCKLE_BIG_END,LC5,limit,1.5,89.12598525455257,1517.0,16.02084970693226,PASS
KNUCKLE_BIG_END,LC5,limit,1.75,103.41849299190417,1517.0,13.668556426545049,PASS
KNUCKLE_BIG_END,LC5,limit,2.0,117.71135480545226,1517.0,11.887456800639374,PASS
KNUCKLE_BIG_END,LC5,limit,2.25,132.00445568180768,1517.0,10.492036326839433,PASS
KNUCKLE_BIG_END,LC5,limit,2.5,146.29772555259473,1517.0,9.36926578502843,PASS
KNUCKLE_BIG_END,LC5,limit,3.0,174.8846065346418,1517.0,7.674291180107421,PASS
PISTON_SMALL_END,LC5,limit,1.0,315.0727484931201,1517.0,3.814761058375459,PASS
PISTON_SMALL_END,LC5,limit,1.25,390.00227460535024,1517.0,2.889720903641081,PASS
PISTON_SMALL_END,LC5,limit,1.5,464.9351807481783,1517.0,2.2628204162972323,PASS
PISTON_SMALL_END,LC5,limit,1.75,539.8700594985721,1517.0,1.8099354155868173,PASS
PISTON_SMALL_END,LC5,limit,2.0,614.806189570582,1517.0,1.46744425435854,PASS
PISTON_SMALL_END,LC5,limit,2.25,689.7431631203468,1517.0,1.1993693901034188,PASS
PISTON_SMALL_END,LC5,limit,2.5,764.6807321711988,1517.0,0.9838344765045943,PASS
PISTON_SMALL_END,LC5,limit,3.0,914.5570712405472,1517.0,0.6587264455156108,PASS
AXLE_KNUCKLE_FACE,LC5,ultimate,1.0,273.7407196644313,1862.0,5.8020570789853885,PASS
AXLE_KNUCKLE_FACE,LC5,ultimate,1.25,342.1758995805391,1862.0,4.441645663188312,PASS
AXLE_KNUCKLE_FACE,LC5,ultimate,1.5,410.611079496647,1862.0,3.5347047193235923,PASS
AXLE_KNUCKLE_FACE,LC5,ultimate,1.75,479.0462594127548,1862.0,2.8868897594202223,PASS
AXLE_KNUCKLE_FACE,LC5,ultimate,2.0,547.4814393288626,1862.0,2.4010285394926942,PASS
AXLE_KNUCKLE_FACE,LC5,ultimate,2.25,615.9166192449705,1862.0,2.0231364795490614,PASS
AXLE_KNUCKLE_FACE,LC5,ultimate,2.5,684.3517991610782,1862.0,1.7208228315941558,PASS
AXLE_KNUCKLE_FACE,LC5,ultimate,3.0,821.222158993294,1862.0,1.2673523596617962,PASS
KNUCKLE_BIG_END,LC5,ultimate,1.0,90.81455258956507,1862.0,19.503321845511692,PASS
KNUCKLE_BIG_END,LC5,ultimate,1.25,112.25105170211852,1862.0,15.587817857967192,PASS
KNUCKLE_BIG_END,LC5,ultimate,1.5,133.6889778818288,1862.0,12.927849771174634,PASS
KNUCKLE_BIG_END,LC5,ultimate,1.75,155.12773948785627,1862.0,11.003011235432599,PASS
KNUCKLE_BIG_END,LC5,ultimate,2.0,176.56703220817838,1862.0,9.545570012212927,PASS
KNUCKLE_BIG_END,LC5,ultimate,2.25,198.0066835227115,1862.0,8.403722979817635,PASS
KNUCKLE_BIG_END,LC5,ultimate,2.5,219.44658832889206,1862.0,7.484980396274638,PASS
KNUCKLE_BIG_END,LC5,ultimate,3.0,262.3269098019627,1862.0,6.098013701322794,PASS
PISTON_SMALL_END,LC5,ultimate,1.0,472.60912273968023,1862.0,2.9398308462733924,PASS
PISTON_SMALL_END,LC5,ultimate,1.25,585.0034119080252,1862.0,2.1828874192835395,PASS
PISTON_SMALL_END,LC5,ultimate,1.5,697.4027711222676,1862.0,1.6699062250694112,PASS
PISTON_SMALL_END,LC5,ultimate,1.75,809.8050892478582,1862.0,1.299318718445464,PASS
PISTON_SMALL_END,LC5,ultimate,2.0,922.209284355873,1862.0,1.019064470057395,PASS
PISTON_SMALL_END,LC5,ultimate,2.25,1034.6147446805203,1862.0,0.7997037153911517,PASS
PISTON_SMALL_END,LC5,ultimate,2.5,1147.0210982567978,1862.0,0.6233354406730633,PASS
PISTON_SMALL_END,LC5,ultimate,3.0,1371.8356068608207,1862.0,0.35730548958473607,PASS
