section_type,Kt_bending,OD_mm,ID_mm,limit_case,limit_vm_MPa,MS_limit_7075,ultimate_case,ultimate_vm_MPa,MS_ultimate_7075,PASS
SOLID,1.0,77.0,0.0,LC4+,245.84223731807845,1.0460275886165271,LC4+,368.7633559771177,0.5511302593620322,True
SOLID,1.0,77.5,0.0,LC4+,241.1298030000972,1.0860133991806777,LC4+,361.6947045001459,0.5814442204524153,True
SOLID,1.0,78.0,0.0,LC4+,236.53723334263145,1.1265151066994559,LC4+,354.8058500139472,0.6121492922890506,True
SOLID,1.0,78.5,0.0,LC4+,232.0607389838458,1.167535974428724,LC4+,348.0911084757687,0.6432479488048113,True
SOLID,1.0,79.0,0.0,LC4+,227.69667345765865,1.2090792648032926,LC4+,341.54501018648796,0.6747426633101175,True
SOLID,1.0,79.5,0.0,LC4+,223.44152694527017,1.2511482394371791,LC4+,335.1622904179053,0.7066359084931297,True
SOLID,1.0,80.0,0.0,LC4+,219.29192033704817,1.2937461591238613,LC4+,328.93788050557225,0.7389301564199453,True
SOLID,1.0,80.5,0.0,LC4+,215.24459958753351,1.336876283836543,LC4+,322.86689938130036,0.7716278785347941,True
SOLID,1.0,81.0,0.0,LC4+,211.296430347389,1.3805418727284033,LC4+,316.94464552108354,0.8047315456602337,True
SOLID,1.0,81.5,0.0,LC4+,207.44439285709518,1.4247461841328626,LC4+,311.16658928564283,0.8382436279973455,True
SOLID,1.0,82.0,0.0,LC4+,203.68557708812415,1.4694924755638348,LC4+,305.52836563218636,0.8721665951259281,True
SOLID,1.0,82.5,0.0,LC4+,200.01717811817602,1.514784003715985,LC4+,300.025767177264,0.9065029160046965,True
SOLID,1.0,83.0,0.0,LC4+,196.43649172786888,1.5606240244649934,LC4+,294.6547375918034,0.9412550589714723,True
SOLID,1.0,83.5,0.0,LC4+,192.94091020702388,1.6070157928678035,LC4+,289.4113653105359,0.9764254917433837,True
SOLID,1.0,84.0,0.0,LC4+,189.52791835938524,1.6539625631628847,LC4+,284.29187753907786,1.012016681417058,True
SOLID,1.0,84.5,0.0,LC4+,186.1950896952751,1.7014675887704902,LC4+,279.29263454291265,1.0480310944688145,True
SOLID,1.0,85.0,0.0,LC4+,182.94008280229463,1.7495341222929133,LC4+,274.4101242034419,1.084471196754866,True
SOLID,1.0,85.5,0.0,LC4+,179.76063788475844,1.7981654155147409,LC4+,269.6409568271377,1.1213394535115064,True
SOLID,1.0,86.0,0.0,LC4+,176.65457346308713,1.8473647194031146,LC4+,264.9818601946307,1.15863832935531,True
SOLID,1.0,86.5,0.0,LC4+,173.61978322488685,1.8971352841079887,LC4+,260.4296748373302,1.196370288283327,True
SOLID,1.0,87.0,0.0,LC4+,170.65423301991862,1.9474803589623835,LC4+,255.98134952987797,1.234537793673271,True
SOLID,1.0,87.5,0.0,LC4+,167.7559579916009,1.9984031924826415,LC4+,251.63393698740137,1.2731433082837254,True
SOLID,1.0,88.0,0.0,LC4+,164.9230598381057,2.0499070323686848,LC4+,247.38458975715858,1.312189294254324,True
SOLID,1.0,88.5,0.0,LC4+,162.15370419649832,2.1019951255042755,LC4+,243.23055629474752,1.3516782131059584,True
SOLID,1.0,89.0,0.0,LC4+,159.44611814373633,2.1546707179572677,LC4+,239.16917721560455,1.391612525740963,True
SOLID,1.0,89.5,0.0,LC4+,156.79858780868676,2.2079370549798627,LC4+,235.1978817130302,1.4319946924433147,True
SOLID,1.0,90.0,0.0,LC4+,154.20945608964303,2.2617973810088703,LC4+,231.3141841344646,1.4728271728788247,True
SOLID,1.0,90.5,0.0,LC4+,151.67712047212697,2.31625493966596,LC4+,227.51568070819047,1.5141124260953336,True
SOLID,1.0,91.0,0.0,LC4+,149.20003094204512,2.3713129737579215,LC4+,223.8000464130677,1.5558529105229035,True
SOLID,1.0,91.5,0.0,LC4+,146.77668798953732,2.426974725276914,LC4+,220.16503198430598,1.5980510839740156,True
SOLID,1.0,92.0,0.0,LC4+,144.40564069910673,2.48324343540073,LC4+,216.6084610486601,1.6407094036437608,True
SOLID,1.0,92.5,0.0,LC4+,142.0854849218582,2.540122344493046,LC4+,213.12822738278732,1.6838303261100362,True
SOLID,1.0,93.0,0.0,LC4+,139.81486152589474,2.5976146921036767,LC4+,209.7222922888421,1.7274163073337352,True
SOLID,1.0,93.5,0.0,LC4+,137.59245472113122,2.6557237169688355,LC4+,206.3886820816968,1.7714698026589453,True
SOLID,1.0,94.0,0.0,LC4+,135.41699045498376,2.7144526570113867,LC4+,203.12548568247567,1.8159932668131384,True
SOLID,1.0,94.5,0.0,LC4+,133.28723487557824,2.7738047493411013,LC4+,199.93085231336735,1.860989153907369,True
SOLID,1.0,95.0,0.0,LC4+,131.2019928592977,2.8337832302549106,LC4+,196.80298928894652,1.90645991743646,True
SOLID,1.0,95.5,0.0,LC4+,129.16010659965363,2.8943913352371675,LC4+,193.74015989948043,1.9524080102792047,True
SOLID,1.0,96.0,0.0,LC4+,127.16045425462333,2.955632298959893,LC4+,190.74068138193502,1.9988358846985532,True
SOLID,1.0,96.5,0.0,LC4+,125.20194864974084,3.0175093552830354,LC4+,187.80292297461128,2.04574599234181,True
SOLID,1.0,97.0,0.0,LC4+,123.28353603436996,3.0800257372547266,LC4+,184.92530405155495,2.093140784240827,True
SOLID,1.0,97.5,0.0,LC4+,121.40419488871825,3.1431846771115346,LC4+,182.1062923330774,2.141022710812191,True
SOLID,1.0,98.0,0.0,LC4+,119.56293477927422,3.2069894062787183,LC4+,179.34440216891133,2.189394221857425,True
SOLID,1.0,98.5,0.0,LC4+,117.75879526046795,3.271443155370484,LC4+,176.63819289070196,2.238257766563176,True
SOLID,1.0,99.0,0.0,LC4+,115.9908448204654,3.3365491541902346,LC4+,173.9862672306981,2.2876157935014105,True
SOLID,1.0,99.5,0.0,LC4+,114.25817986911078,3.402310631730831,LC4+,171.3872698036662,2.3374707506296026,True
SOLID,1.0,100.0,0.0,LC4+,112.55992376613086,3.4687308161748422,LC4+,168.83988564919633,2.3878250852909333,True
SOLID,1.0,100.5,0.0,LC4+,110.89522588780798,3.535812934894799,LC4+,166.342838831712,2.4386812442144796,True
SOLID,1.0,101.0,0.0,LC4+,109.2632607304166,3.6035602144534513,LC4+,163.89489109562496,2.490041673515405,True
SOLID,1.0,101.5,0.0,LC4+,107.66322704880267,3.671975880604016,LC4+,161.49484057320404,2.5419088186951577,True
SOLID,1.0,102.0,0.0,LC4+,106.09434702856286,3.741063158290438,LC4+,159.1415205428443,2.5942851246416576,True
SOLID,1.0,102.5,0.0,LC4+,104.55586549035672,3.810825271647645,LC4+,156.8337982355351,2.6471730356294927,True
SOLID,1.0,103.0,0.0,LC4+,103.0470491249555,3.881265444001788,LC4+,154.57057368743324,2.7005749953201104,True
SOLID,1.0,103.5,0.0,LC4+,101.56718575769717,3.952386897870513,LC4+,152.35077863654578,2.754493446762005,True
SOLID,1.0,104.0,0.0,LC4+,100.11558364108313,4.024192854963195,LC4+,150.17337546162474,2.808930832390917,True
SOLID,1.0,104.5,0.0,LC4+,98.69157077430982,4.0966865361812115,LC4+,148.03735616146474,2.8638895940300233,True
SOLID,1.0,105.0,0.0,LC4+,97.2944942485878,4.169871161618181,LC4+,145.94174137288172,2.9193721728901245,True
SOLID,1.0,105.5,0.0,LC4+,95.92371961715325,4.243749950560223,LC4+,143.8855794257299,2.975381009569843,True
SOLID,1.0,106.0,0.0,LC4+,94.57863028892942,4.3183261214862085,LC4+,141.86794543339414,3.031918544055813,True
SOLID,1.0,106.5,0.0,LC4+,93.25862694484351,4.393602892068014,LC4+,139.88794041726527,3.0889872157228684,True
SOLID,1.0,107.0,0.0,LC4+,91.96312697585118,4.469583479170777,LC4+,137.9446904637768,3.146589463334239,True
SOLID,1.0,107.5,0.0,LC4+,90.69156394176449,4.546271098853141,LC4+,136.03734591264674,3.204727725041745,True
SOLID,1.0,108.0,0.0,LC4+,89.44338705002077,4.623668966367516,LC4+,134.1650805750312,3.263404438385975,True
SOLID,1.0,108.5,0.0,LC4+,88.21806065356958,4.701780296160331,LC4+,132.32709098035437,3.3226220402965003,True
SOLID,1.0,109.0,0.0,LC4+,87.01506376709239,4.780608301872279,LC4+,130.5225956506386,3.3823829670920382,True
SOLID,1.0,109.5,0.0,LC4+,85.83388960080516,4.86015619633858,LC4+,128.75083440120778,3.442689654480672,True
SOLID,1.0,110.0,0.0,LC4+,84.67404511112848,4.9404271915892215,LC4+,127.01106766669272,3.5035445375600194,True
SOLID,1.0,110.5,0.0,LC4+,83.53505056754096,5.021424498849225,LC4+,125.30257585131146,3.564950050817437,True
SOLID,1.0,111.0,0.0,LC4+,82.41643913496411,5.103151328538881,LC4+,123.6246587024462,3.626908628130204,True
SOLID,1.0,111.5,0.0,LC4+,81.31775647105366,5.185610890274018,LC4+,121.97663470658053,3.6894227027657216,True
SOLID,1.0,112.0,0.0,LC4+,80.2385603378025,5.268806392866242,LC4+,120.35784050670378,3.752494707381696,True
SOLID,1.0,112.5,0.0,LC4+,79.17842022688467,5.352741044323194,LC4+,118.76763034032699,3.8161270740263316,True
SOLID,1.0,113.0,0.0,LC4+,78.13691699819623,5.437418051848804,LC4+,117.20537549729434,3.8803222341385224,True
SOLID,1.0,113.5,0.0,LC4+,77.11364253107232,5.522840621843537,LC4+,115.67046379660847,3.9450826185480494,True
SOLID,1.0,114.0,0.0,LC4+,76.10819938768233,5.609011959904646,LC4+,114.1622990815235,4.010410657475756,True
SOLID,1.0,114.5,0.0,LC4+,75.12020048812668,5.695935270826427,LC4+,112.68030073219003,4.0763087805337515,True
SOLID,1.0,115.0,0.0,LC4+,74.14926879677984,5.783613758600467,LC4+,111.22390319516978,4.142779416725602,True
SOLID,1.0,115.5,0.0,LC4+,73.1950370194433,5.872050626415895,LC4+,109.79255552916497,4.209824994446509,True
SOLID,1.0,116.0,0.0,LC4+,72.25714731089109,5.961249076659638,LC4+,108.38572096633663,4.277447941483516,True
SOLID,1.0,116.5,0.0,LC4+,71.33525099240836,6.051212310916664,LC4+,107.00287648861254,4.3456506850156815,True
SOLID,1.0,117.0,0.0,LC4+,70.42900827894051,6.141943529970245,LC4+,105.64351241841078,4.414435651614287,True
SOLID,1.0,117.5,0.0,LC4+,69.53808801548657,6.233445933802189,LC4+,104.30713202322987,4.48380526724301,True
SOLID,1.0,118.0,0.0,LC4+,68.6621674223855,6.325722721593115,LC4+,102.99325113357826,4.553761957258133,True
SOLID,1.0,118.5,0.0,LC4+,67.80093184916012,6.418777091722683,LC4+,101.7013977737402,4.624308146408714,True
SOLID,1.0,119.0,0.0,LC4+,66.95407453659566,6.512612241769857,LC4+,100.4311118048935,4.695446258836789,True
SOLID,1.0,119.5,0.0,LC4+,66.1212963867448,6.607231368513146,LC4+,99.18194458011719,4.767178718077561,True
SOLID,1.0,120.0,0.0,LC4+,65.30230574056314,6.702637667930871,LC4+,97.95345861084472,4.8395079470595865,True
SOLID,1.0,120.5,0.0,LC4+,64.49681816289166,6.798834335201389,LC4+,96.74522724433749,4.912436368104963,True
SOLID,1.0,121.0,0.0,LC4+,63.704556234513646,6.895824564703369,LC4+,95.55683435177048,4.985966402929525,True
SOLID,1.0,121.5,0.0,LC4+,62.92524935102598,6.9936115500160305,LC4+,94.38787402653898,5.060100472643033,True
SOLID,1.0,122.0,0.0,LC4+,62.15863352827403,7.09219848391939,LC4+,93.23795029241106,5.134840997749357,True
SOLID,1.0,122.5,0.0,LC4+,61.40445121411025,7.191588558394519,LC4+,92.1066768211654,5.210190398146673,True
SOLID,1.0,123.0,0.0,LC4+,60.66245110624642,7.291784964623792,LC4+,90.99367665936963,5.286151093127646,True
SOLID,1.0,123.5,0.0,LC4+,59.93238797597806,7.392790892991133,LC4+,89.8985819639671,5.362725501379626,True
SOLID,1.0,124.0,0.0,LC4+,59.214022497569296,7.494609533082267,LC4+,88.82103374635395,5.4399160409848335,True
SOLID,1.0,124.5,0.0,LC4+,58.50712108309413,7.597244073684971,LC4+,87.76068162464121,5.517725129420547,True
SOLID,1.0,125.0,0.0,LC4+,57.81145572253884,7.700697702789316,LC4+,86.71718358380828,5.596155183559295,True
SOLID,1.0,125.5,0.0,LC4+,57.12680382897746,7.804973607587936,LC4+,85.6902057434662,5.675208619669052,True
SOLID,1.0,126.0,0.0,LC4+,56.45294808864023,7.910074974476247,LC4+,84.67942213296034,5.754887853413404,True
SOLID,1.0,126.5,0.0,LC4+,55.78967631570132,8.01600498905273,LC4+,83.684514473552,5.83519529985177,True
SOLID,1.0,127.0,0.0,LC4+,55.136781311619885,8.12276683611915,LC4+,82.70517196742983,5.916133373439567,True
SOLID,1.0,127.5,0.0,LC4+,54.494060728873905,8.230363699680824,LC4+,81.74109109331084,5.997704488028406,True
SOLID,1.0,128.0,0.0,LC4+,53.861316938933356,8.338798762946867,LC4+,80.79197540840005,6.079911056866279,True
SOLID,1.0,128.5,0.0,LC4+,53.23835690432497,8.448075208330431,LC4+,79.85753535648747,6.162755492597754,True
SOLID,1.0,129.0,0.0,LC4+,52.62499205464606,8.55819621744897,LC4+,78.9374880819691,6.246240207264162,True
SOLID,1.0,129.5,0.0,LC4+,52.021038166391314,8.66916497112447,LC4+,78.03155724958697,6.330367612303773,True
SOLID,1.0,130.0,0.0,LC4+,51.42631524646072,8.780984649383715,LC4+,77.13947286969109,6.415140118552,True
SOLID,1.0,130.5,0.0,LC4+,50.84064741922242,8.893658431458524,LC4+,76.26097112883365,6.500560136241584,True
SOLID,1.0,131.0,0.0,LC4+,50.26386281700889,9.007189495786003,LC4+,75.39579422551333,6.586630075002775,True
SOLID,1.0,131.5,0.0,LC4+,49.69579347392932,9.121581020008795,LC4+,74.54369021089398,6.6733523438635265,True
SOLID,1.0,132.0,0.0,LC4+,49.13627522288589,9.236836180975331,LC4+,73.70441283432885,6.760729351249687,True
SOLID,1.0,132.5,0.0,LC4+,48.58514759568535,9.352958154740058,LC4+,72.87772139352803,6.848763504985173,True
SOLID,1.0,133.0,0.0,LC4+,48.04225372614158,9.469950116563723,LC4+,72.06338058921237,6.93745721229218,True
SOLID,1.0,133.5,0.0,LC4+,47.50744025606909,9.587815240913587,LC4+,71.26116038410365,7.026812879791347,True
SOLID,1.0,134.0,0.0,LC4+,46.980557244070354,9.706556701463692,LC4+,70.47083586610555,7.116832913501961,True
SOLID,1.0,134.5,0.0,LC4+,46.46145807702416,9.826177671095099,LC4+,69.69218711553626,7.207519718842141,True
SOLID,1.0,135.0,0.0,LC4+,45.94999938418524,9.946681321896147,LC4+,68.92499907627789,7.298875700629017,True
SOLID,1.0,135.5,0.0,LC4+,45.44604095380882,10.068070825162685,LC4+,68.16906143071324,7.390903263078933,True
SOLID,1.0,136.0,0.0,LC4+,44.94944565221687,10.19034935139834,LC4+,67.42416847832533,7.48360480980762,True
SOLID,1.0,136.5,0.0,LC4+,44.460079345226006,10.313520070314734,LC4+,66.69011901783902,7.576982743830387,True
SOLID,1.0,137.0,0.0,LC4+,43.97781082185953,10.437586150831768,LC4+,65.96671623278931,7.671039467562318,True
SOLID,1.0,137.5,0.0,LC4+,43.502511720269524,10.562550761077839,LC4+,65.2537675804043,7.765777382818452,True
SOLID,1.0,138.0,0.0,LC4+,43.034056455796915,10.688417068390104,LC4+,64.55108468369538,7.861198890813968,True
SOLID,1.0,138.5,0.0,LC4+,42.57232215110046,10.815188239314727,LC4+,63.8584832266507,7.957306392164378,True
SOLID,1.0,139.0,0.0,LC4+,42.11718856828804,10.942867439607108,LC4+,63.17578285243208,8.054102286885705,True
SOLID,1.0,139.5,0.0,LC4+,41.66853804298571,11.071457834232145,LC4+,62.50280706447857,8.15158897439468,True
SOLID,1.0,140.0,0.0,LC4+,41.22625542028254,11.200962587364495,LC4+,61.83938313042382,8.249768853508934,True
SOLID,1.5,74.0,0.0,LC4+,414.0093764082578,0.2149483288610059,LC4+,621.0140646123868,-0.07892585273890629,False
SOLID,1.5,74.5,0.0,LC4+,405.7465143737075,0.23969025532211585,LC4+,608.6197715605614,-0.060168553950629367,False
SOLID,1.5,75.0,0.0,LC4+,397.7023018034678,0.26476512134588326,LC4+,596.5534527052017,-0.04115884770066913,False
SOLID,1.5,75.5,0.0,LC4+,389.86955106169563,0.2901751332727234,LC4+,584.8043265925435,-0.021895061322733222,False
SOLID,1.5,76.0,0.0,LC4+,382.241356249581,0.31592249707164277,LC4+,573.3620343743717,-0.0023755224321014845,False
SOLID,1.5,76.5,0.0,LC4+,374.8110804036437,0.34200941834031795,LC4+,562.2166206054657,0.017401441074435642,True
SOLID,1.5,77.0,0.0,LC4+,367.57234335457497,0.3684381023051728,LC4+,551.3585150318625,0.03743750101863341,True
SOLID,1.5,77.5,0.0,LC4+,360.5190102085237,0.3952107538214573,LC4+,540.7785153127855,0.05773432894085295,True
SOLID,1.5,78.0,0.0,LC4+,353.64518041515436,0.42232957737332555,LC4+,530.4677706227316,0.07829359610012232,True
SOLID,1.5,78.5,0.0,LC4+,346.9451773890624,0.44979677707391397,LC4+,520.4177660835936,0.09911697347419302,True
SOLID,1.5,79.0,0.0,LC4+,340.41353865323117,0.4776145566654171,LC4+,510.62030797984676,0.1202061317596006,True
SOLID,1.5,79.5,0.0,LC4+,334.0450064751727,0.5057851195191703,LC4+,501.06750971275903,0.14156274137172375,True
SOLID,1.5,80.0,0.0,LC4+,327.83451896821975,0.5343106686357235,LC4+,491.75177845232963,0.1631884724448427,True
SOLID,1.5,80.5,0.0,LC4+,321.77720163213075,0.5631934066449207,LC4+,482.6658024481962,0.18508499483219953,True
SOLID,1.5,81.0,0.0,LC4+,315.8683593087598,0.5924355358059776,LC4+,473.80253896313974,0.20725397810605584,True
SOLID,1.5,81.5,0.0,LC4+,310.103468530017,0.6220392580075618,LC4+,465.1552027950254,0.22969709155775409,True
SOLID,1.5,82.0,0.0,LC4+,304.47817023672883,0.6520067747678673,LC4+,456.71725535509336,0.252416004197773,True
SOLID,1.5,82.5,0.0,LC4+,298.9882628482934,0.6823402872346935,LC4+,448.4823942724403,0.275412384755791,True
SOLID,1.5,83.0,0.0,LC4+,293.6296956642296,0.7130419961855248,LC4+,440.4445434963444,0.29868790168074244,True
SOLID,1.5,83.5,0.0,LC4+,288.3985625798455,0.7441141020276076,LC4+,432.59784386976827,0.32224422314087664,True
SOLID,1.5,84.0,0.0,LC4+,283.29109609930237,0.775558804798026,LC4+,424.93664414895363,0.34608301702381783,True
SOLID,1.5,84.5,0.0,LC4+,278.3036616303317,0.8073783041637823,LC4+,417.45549244549767,0.37020595093662445,True
SOLID,1.5,85.0,0.0,LC4+,273.43275204578714,0.8395747994218745,LC4+,410.1491280686807,0.394614692205848,True
SOLID,1.5,85.5,0.0,LC4+,268.6749824980716,0.8721504894993724,LC4+,403.0124737471074,0.41931090787758896,True
SOLID,1.5,86.0,0.0,LC4+,264.0270854732873,0.9051075729534976,LC4+,396.04062820993096,0.4442962647175621,True
SOLID,1.5,86.5,0.0,LC4+,259.4859060727132,0.9384482479717,LC4+,389.22885910906984,0.4695724292111494,True
SOLID,1.5,87.0,0.0,LC4+,255.04839750992073,0.9721747123717355,LC4+,382.57259626488116,0.49514106756346266,True
SOLID,1.5,87.5,0.0,LC4+,250.7116168125043,1.006289163601743,LC4+,376.06742521875645,0.5210038456993997,True
SOLID,1.5,88.0,0.0,LC4+,246.4727207180243,1.0407937987403248,LC4+,369.7090810770365,0.5471624292637054,True
SOLID,1.5,88.5,0.0,LC4+,242.3289617543465,1.075690814496621,LC4+,363.4934426315197,0.5736184836210303,True
SOLID,1.5,89.0,0.0,LC4+,238.27768449510765,1.1109824072103893,LC4+,357.4165267426615,0.6003736738559875,True
SOLID,1.5,89.5,0.0,LC4+,234.31632198155415,1.1466707728520813,LC4+,351.4744829723312,0.6274296647732149,True
SOLID,1.5,90.0,0.0,LC4+,230.44239230248238,1.1827581070229218,LC4+,345.66358845372355,0.6547881208974307,True
SOLID,1.5,90.5,0.0,LC4+,226.65349532446518,1.2192466049549853,LC4+,339.9802429866978,0.6824507064734944,True
SOLID,1.5,91.0,0.0,LC4+,222.94730956497497,1.2561384615112723,LC4+,334.4209643474625,0.7104190854664649,True
SOLID,1.5,91.5,0.0,LC4+,219.32158920141535,1.2934358711857903,LC4+,328.9823838021231,0.738694921561659,True
SOLID,1.5,92.0,0.0,LC4+,215.7741612094522,1.3311410281036262,LC4+,323.66124181417825,0.767279878164711,True
SOLID,1.5,92.5,0.0,LC4+,212.30292262438783,1.3692561260210319,LC4+,318.45438393658173,0.7961756184016306,True
SOLID,1.5,93.0,0.0,LC4+,208.90583791966003,1.4077833583254922,LC4+,313.3587568794901,0.825383805118862,True
SOLID,1.5,93.5,0.0,LC4+,205.58093649685816,1.4467249180358084,LC4+,308.37140474528724,0.8549061008833432,True
SOLID,1.5,94.0,0.0,LC4+,202.3263102819487,1.4860829978021748,LC4+,303.4894654229231,0.884744167982563,True
SOLID,1.5,94.5,0.0,LC4+,199.14011142268055,1.5258597899062547,LC4+,298.7101671340209,0.914899668424622,True
SOLID,1.5,95.0,0.0,LC4+,196.0205500824029,1.566057486261259,LC4+,294.03082512360436,0.9453742639382903,True
SOLID,1.5,95.5,0.0,LC4+,192.9658923257784,1.6066782784120237,LC4+,289.4488384886676,0.9761696159730651,True
SOLID,1.5,96.0,0.0,LC4+,189.97445809210691,1.6477243575350866,LC4+,284.9616871381603,1.007287385699231,True
SOLID,1.5,96.5,0.0,LC4+,187.0446192521966,1.6891979144387652,LC4+,280.56692887829496,1.038729234007917,True
SOLID,1.5,97.0,0.0,LC4+,184.1747977449277,1.7311011395632332,LC4+,276.26219661739157,1.0704968215111585,True
SOLID,1.5,97.5,0.0,LC4+,181.36346378984993,1.7734362229805987,LC4+,272.0451956847749,1.1025918085419515,True
SOLID,1.5,98.0,0.0,LC4+,178.60913417234156,1.8162053543949819,LC4+,267.9137012585124,1.1350158551543132,True
SOLID,1.5,98.5,0.0,LC4+,175.91037059803213,1.8594107231425898,LC4+,263.8655558970482,1.1677706211233416,True
SOLID,1.5,99.0,0.0,LC4+,173.26577811335744,1.9030545181917988,LC4+,259.89866717003616,1.2008577659452735,True
SOLID,1.5,99.5,0.0,LC4+,170.67400358927202,1.9471389281432248,LC4+,256.011005383908,1.2342789488375407,True
SOLID,1.5,100.0,0.0,LC4+,168.13373426529077,1.9916661412298056,LC4+,252.2006013979361,1.2680358287388325,True
SOLID,1.5,100.5,0.0,LC4+,165.64369635117382,2.036638345316879,LC4+,248.4655445267607,1.3021300643091518,True
SOLID,1.5,101.0,0.0,LC4+,163.20265368369908,2.082057727902254,LC4+,244.8039805255486,1.3365633139298732,True
SOLID,1.5,101.5,0.0,LC4+,160.80940643609264,2.127926476116293,LC4+,241.21410965413898,1.3713372357038032,True
SOLID,1.5,102.0,0.0,LC4+,158.46278987780624,2.1742467767219873,LC4+,237.69418481670934,1.406453487455238,True
SOLID,1.5,102.5,0.0,LC4+,156.16167318244234,2.221020816115036,LC4+,234.24250977366353,1.4419137267300206,True
SOLID,1.5,103.0,0.0,LC4+,153.9049582817347,2.268250780323921,LC4+,230.85743742260206,1.4777196107956034,True
SOLID,1.5,103.5,0.0,LC4+,151.69157876359137,2.315938855009984,LC4+,227.53736814538706,1.5138727966411012,True
SOLID,1.5,104.0,0.0,LC4+,149.5204988123037,2.364087225467504,LC4+,224.2807482184556,1.5503749409773517,True
SOLID,1.5,104.5,0.0,LC4+,147.39071218911468,2.4126980766237747,LC4+,221.086068283672,1.5872277002369772,True
SOLID,1.5,105.0,0.0,LC4+,145.30124125142538,2.461773593039183,LC4+,217.9518618771381,1.6244327305744366,True
SOLID,1.5,105.5,0.0,LC4+,143.2511360090002,2.511315958907282,LC4+,214.8767040135003,1.6619916878660903,True
SOLID,1.5,106.0,0.0,LC4+,141.239473215607,2.561327358054875,LC4+,211.85920982341057,1.699906227710256,True
SOLID,1.5,106.5,0.0,LC4+,139.2653554946039,2.6118099739420813,LC4+,208.89803324190586,1.7381780054272635,True
SOLID,1.5,107.0,0.0,LC4+,137.32791049704997,2.662765989662424,LC4+,205.99186574557493,1.7768086760595185,True
SOLID,1.5,107.5,0.0,LC4+,135.426290090987,2.7141975879429046,LC4+,203.13943513648044,1.81579989437156,True
SOLID,1.5,108.0,0.0,LC4+,133.5596695805991,2.7661069511440743,LC4+,200.33950437089865,1.8551533148501131,True
SOLID,1.5,108.5,0.0,LC4+,131.72724695401655,2.8184962612601145,LC4+,197.5908704310248,1.894870591704156,True
SOLID,1.5,109.0,0.0,LC4+,129.92824215858778,2.871367699918917,LC4+,194.89236323788165,1.934953378864971,True
SOLID,1.5,109.5,0.0,LC4+,128.16189640249584,2.924723448382155,LC4+,192.24284460374375,1.9754033299862068,True
SOLID,1.5,110.0,0.0,LC4+,126.42747148164679,2.9785656875453643,LC4+,189.6412072224702,2.016222098443934,True
SOLID,1.5,110.5,0.0,LC4+,124.72424913080567,3.0328965979380182,LC4+,187.0863736962085,2.057411337336708,True
SOLID,1.5,111.0,0.0,LC4+,123.05153039800209,3.0877183597236018,LC4+,184.57729559700311,2.09897269948562,True
SOLID,1.5,111.5,0.0,LC4+,121.40863504127006,3.1430331526996973,LC4+,182.1129525619051,2.1409078374343626,True
SOLID,1.5,112.0,0.0,LC4+,119.79490094683007,3.1988431562980484,LC4+,179.69235142024507,2.183218403449283,True
SOLID,1.5,112.5,0.0,LC4+,118.20968356785838,3.2551505495846484,LC4+,177.3145253517876,2.225906049519441,True
SOLID,1.5,113.0,0.0,LC4+,116.65235538302886,3.31195751125981,LC4+,174.97853307454332,2.2689724273566743,True
SOLID,1.5,113.5,0.0,LC4+,115.12230537404596,3.369266219658246,LC4+,172.68345806106896,2.312419188395648,True
SOLID,1.5,114.0,0.0,LC4+,113.61893852142379,3.4270788527491414,LC4+,170.4284077821357,2.356247983793914,True
SOLID,1.5,114.5,0.0,LC4+,112.14167531779627,3.485397588136234,LC4+,168.2125129766944,2.400460464431976,True
SOLID,1.5,115.0,0.0,LC4+,110.6899512980767,3.5442246030578914,LC4+,166.03492694711505,2.4450582809133388,True
SOLID,1.5,115.5,0.0,LC4+,109.26321658581264,3.6035620743871855,LC4+,163.89482487871894,2.4900430835645735,True
SOLID,1.5,116.0,0.0,LC4+,107.86093545511075,3.663412178631967,LC4+,161.7914031826661,2.5354165224353684,True
SOLID,1.5,116.5,0.0,LC4+,106.48258590753308,3.7237770919349495,LC4+,159.72387886129962,2.581180247298596,True
SOLID,1.5,117.0,0.0,LC4+,105.12765926339172,3.784658990073777,LC4+,157.6914888950876,2.627335907650365,True
SOLID,1.5,117.5,0.0,LC4+,103.79565976689264,3.846060048461104,LC4+,155.693489650339,2.673885152710074,True
SOLID,1.5,118.0,0.0,LC4+,102.4861042046027,3.9079824421446787,LC4+,153.72915630690406,2.7208296314204854,True
SOLID,1.5,118.5,0.0,LC4+,101.19852153673716,3.9704283458074094,LC4+,151.79778230510576,2.768170992447764,True
SOLID,1.5,119.0,0.0,LC4+,99.93245254078391,4.033399933767444,LC4+,149.89867881117584,2.815910884181549,True
SOLID,1.5,119.5,0.0,LC4+,98.68744946700251,4.09689937997825,LC4+,148.03117420050378,2.8640509547350015,True
SOLID,1.5,120.0,0.0,LC4+,97.46307570535474,4.160928858028688,LC4+,146.1946135580321,2.912592851944877,True
SOLID,1.5,120.5,0.0,LC4+,96.25890546344144,4.225490541143088,LC4+,144.38835819516217,2.9615382233715657,True
SOLID,1.5,121.0,0.0,LC4+,95.07452345503827,4.290586602181329,LC4+,142.61178518255747,3.0108887162991635,True
SOLID,1.5,121.5,0.0,LC4+,93.90952459883957,4.356219213638906,LC4+,140.86428689825934,3.0606459777355264,True
SOLID,1.5,122.0,0.0,LC4+,92.76351372703509,4.422390547647024,LC4+,139.14527059055263,3.1108116544123234,True
