hL_mm,spacing_mm,hU_mm,bushing_length_mm,ultimate_lower_case,ultimate_lower_R_kN,ultimate_upper_case,ultimate_upper_R_kN,max_ultimate_reaction_kN,max_ultimate_pressure_MPa,overrun_mm,lower_station_from_U_mm,upper_station_from_U_mm,full_extension_hL_mm,full_extension_hU_mm,nominal_hL_mm,nominal_hU_mm,physical_hL_mm,physical_hU_mm,virtual_hL_mm,virtual_hU_mm,physical_lower_surface_reserve_mm,virtual_lower_surface_reserve_mm,required_piston_guide_length_mm,nominal_top_intrusion_above_U_mm,physical_top_intrusion_above_U_mm,virtual_top_intrusion_above_U_mm,physical_full_bushing_engagement,virtual_full_bushing_engagement
250.0,100.0,350.0,30.0,LC4+,85.64346,LC4+,73.13346,85.64346,49.22037931034483,30.0,225.00000000000006,125.00000000000006,300.0,400.0,93.66200000000003,193.66200000000003,70.0,170.0,59.22100000000003,159.22100000000003,55.0,44.22100000000003,445.0,126.33800000000002,149.99999999999994,160.77899999999994,True,True
250.0,100.0,350.0,40.0,LC4+,85.64346,LC4+,73.13346,85.64346,36.91528448275863,0.0,225.00000000000006,125.00000000000006,300.0,400.0,93.66200000000003,193.66200000000003,70.0,170.0,59.22100000000003,159.22100000000003,50.0,39.22100000000003,420.0,101.33800000000002,124.99999999999994,135.77899999999994,True,True
250.0,100.0,350.0,40.0,LC4+,85.64346,LC4+,73.13346,85.64346,36.91528448275863,10.0,225.00000000000006,125.00000000000006,300.0,400.0,93.66200000000003,193.66200000000003,70.0,170.0,59.22100000000003,159.22100000000003,50.0,39.22100000000003,430.0,111.33800000000002,134.99999999999994,145.77899999999994,True,True
250.0,100.0,350.0,40.0,LC4+,85.64346,LC4+,73.13346,85.64346,36.91528448275863,20.0,225.00000000000006,125.00000000000006,300.0,400.0,93.66200000000003,193.66200000000003,70.0,170.0,59.22100000000003,159.22100000000003,50.0,39.22100000000003,440.0,121.33800000000002,144.99999999999994,155.77899999999994,True,True
250.0,100.0,350.0,40.0,LC4+,85.64346,LC4+,73.13346,85.64346,36.91528448275863,30.0,225.00000000000006,125.00000000000006,300.0,400.0,93.66200000000003,193.66200000000003,70.0,170.0,59.22100000000003,159.22100000000003,50.0,39.22100000000003,450.0,131.33800000000002,154.99999999999994,165.77899999999994,True,True
250.0,125.0,375.0,20.0,LC4+,71.016768,LC4+,58.506768,71.016768,61.221351724137925,0.0,225.00000000000006,100.00000000000006,300.0,425.0,93.66200000000003,218.66200000000003,70.0,195.0,59.22100000000003,184.22100000000003,60.0,49.22100000000003,435.0,116.33800000000002,139.99999999999994,150.77899999999994,True,True
250.0,125.0,375.0,20.0,LC4+,71.016768,LC4+,58.506768,71.016768,61.221351724137925,10.0,225.00000000000006,100.00000000000006,300.0,425.0,93.66200000000003,218.66200000000003,70.0,195.0,59.22100000000003,184.22100000000003,60.0,49.22100000000003,445.0,126.33800000000002,149.99999999999994,160.77899999999994,True,True
250.0,125.0,375.0,20.0,LC4+,71.016768,LC4+,58.506768,71.016768,61.221351724137925,20.0,225.00000000000006,100.00000000000006,300.0,425.0,93.66200000000003,218.66200000000003,70.0,195.0,59.22100000000003,184.22100000000003,60.0,49.22100000000003,455.0,136.33800000000002,159.99999999999994,170.77899999999994,True,True
250.0,125.0,375.0,20.0,LC4+,71.016768,LC4+,58.506768,71.016768,61.221351724137925,30.0,225.00000000000006,100.00000000000006,300.0,425.0,93.66200000000003,218.66200000000003,70.0,195.0,59.22100000000003,184.22100000000003,60.0,49.22100000000003,465.0,146.33800000000002,169.99999999999994,180.77899999999994,True,True
250.0,125.0,375.0,30.0,LC4+,71.016768,LC4+,58.506768,71.016768,40.81423448275862,0.0,225.00000000000006,100.00000000000006,300.0,425.0,93.66200000000003,218.66200000000003,70.0,195.0,59.22100000000003,184.22100000000003,55.0,44.22100000000003,440.0,121.33800000000002,144.99999999999994,155.77899999999994,True,True
250.0,125.0,375.0,30.0,LC4+,71.016768,LC4+,58.506768,71.016768,40.81423448275862,10.0,225.00000000000006,100.00000000000006,300.0,425.0,93.66200000000003,218.66200000000003,70.0,195.0,59.22100000000003,184.22100000000003,55.0,44.22100000000003,450.0,131.33800000000002,154.99999999999994,165.77899999999994,True,True
250.0,125.0,375.0,30.0,LC4+,71.016768,LC4+,58.506768,71.016768,40.81423448275862,20.0,225.00000000000006,100.00000000000006,300.0,425.0,93.66200000000003,218.66200000000003,70.0,195.0,59.22100000000003,184.22100000000003,55.0,44.22100000000003,460.0,141.33800000000002,164.99999999999994,175.77899999999994,True,True
250.0,125.0,375.0,30.0,LC4+,71.016768,LC4+,58.506768,71.016768,40.81423448275862,30.0,225.00000000000006,100.00000000000006,300.0,425.0,93.66200000000003,218.66200000000003,70.0,195.0,59.22100000000003,184.22100000000003,55.0,44.22100000000003,470.0,151.33800000000002,174.99999999999994,185.77899999999994,True,True
250.0,125.0,375.0,40.0,LC4+,71.016768,LC4+,58.506768,71.016768,30.610675862068963,0.0,225.00000000000006,100.00000000000006,300.0,425.0,93.66200000000003,218.66200000000003,70.0,195.0,59.22100000000003,184.22100000000003,50.0,39.22100000000003,445.0,126.33800000000002,149.99999999999994,160.77899999999994,True,True
250.0,125.0,375.0,40.0,LC4+,71.016768,LC4+,58.506768,71.016768,30.610675862068963,10.0,225.00000000000006,100.00000000000006,300.0,425.0,93.66200000000003,218.66200000000003,70.0,195.0,59.22100000000003,184.22100000000003,50.0,39.22100000000003,455.0,136.33800000000002,159.99999999999994,170.77899999999994,True,True
250.0,125.0,375.0,40.0,LC4+,71.016768,LC4+,58.506768,71.016768,30.610675862068963,20.0,225.00000000000006,100.00000000000006,300.0,425.0,93.66200000000003,218.66200000000003,70.0,195.0,59.22100000000003,184.22100000000003,50.0,39.22100000000003,465.0,146.33800000000002,169.99999999999994,180.77899999999994,True,True
250.0,125.0,375.0,40.0,LC4+,71.016768,LC4+,58.506768,71.016768,30.610675862068963,30.0,225.00000000000006,100.00000000000006,300.0,425.0,93.66200000000003,218.66200000000003,70.0,195.0,59.22100000000003,184.22100000000003,50.0,39.22100000000003,475.0,156.33800000000002,179.99999999999994,190.77899999999994,True,True
250.0,150.0,400.0,20.0,LC4+,61.26564,LC4+,48.75564,61.26564,52.81520689655172,0.0,225.00000000000006,75.00000000000006,300.0,450.0,93.66200000000003,243.66200000000003,70.0,220.0,59.22100000000003,209.22100000000003,60.0,49.22100000000003,460.0,141.33800000000002,164.99999999999994,175.77899999999994,True,True
250.0,150.0,400.0,20.0,LC4+,61.26564,LC4+,48.75564,61.26564,52.81520689655172,10.0,225.00000000000006,75.00000000000006,300.0,450.0,93.66200000000003,243.66200000000003,70.0,220.0,59.22100000000003,209.22100000000003,60.0,49.22100000000003,470.0,151.33800000000002,174.99999999999994,185.77899999999994,True,True
250.0,150.0,400.0,20.0,LC4+,61.26564,LC4+,48.75564,61.26564,52.81520689655172,20.0,225.00000000000006,75.00000000000006,300.0,450.0,93.66200000000003,243.66200000000003,70.0,220.0,59.22100000000003,209.22100000000003,60.0,49.22100000000003,480.0,161.33800000000002,184.99999999999994,195.77899999999994,True,True
250.0,150.0,400.0,20.0,LC4+,61.26564,LC4+,48.75564,61.26564,52.81520689655172,30.0,225.00000000000006,75.00000000000006,300.0,450.0,93.66200000000003,243.66200000000003,70.0,220.0,59.22100000000003,209.22100000000003,60.0,49.22100000000003,490.0,171.33800000000002,194.99999999999994,205.77899999999994,True,True
250.0,150.0,400.0,30.0,LC4+,61.26564,LC4+,48.75564,61.26564,35.21013793103448,0.0,225.00000000000006,75.00000000000006,300.0,450.0,93.66200000000003,243.66200000000003,70.0,220.0,59.22100000000003,209.22100000000003,55.0,44.22100000000003,465.0,146.33800000000002,169.99999999999994,180.77899999999994,True,True
250.0,150.0,400.0,30.0,LC4+,61.26564,LC4+,48.75564,61.26564,35.21013793103448,10.0,225.00000000000006,75.00000000000006,300.0,450.0,93.66200000000003,243.66200000000003,70.0,220.0,59.22100000000003,209.22100000000003,55.0,44.22100000000003,475.0,156.33800000000002,179.99999999999994,190.77899999999994,True,True
250.0,150.0,400.0,30.0,LC4+,61.26564,LC4+,48.75564,61.26564,35.21013793103448,20.0,225.00000000000006,75.00000000000006,300.0,450.0,93.66200000000003,243.66200000000003,70.0,220.0,59.22100000000003,209.22100000000003,55.0,44.22100000000003,485.0,166.33800000000002,189.99999999999994,200.77899999999994,True,True
250.0,150.0,400.0,30.0,LC4+,61.26564,LC4+,48.75564,61.26564,35.21013793103448,30.0,225.00000000000006,75.00000000000006,300.0,450.0,93.66200000000003,243.66200000000003,70.0,220.0,59.22100000000003,209.22100000000003,55.0,44.22100000000003,495.0,176.33800000000002,199.99999999999994,210.77899999999994,True,True
250.0,150.0,400.0,40.0,LC4+,61.26564,LC4+,48.75564,61.26564,26.40760344827586,0.0,225.00000000000006,75.00000000000006,300.0,450.0,93.66200000000003,243.66200000000003,70.0,220.0,59.22100000000003,209.22100000000003,50.0,39.22100000000003,470.0,151.33800000000002,174.99999999999994,185.77899999999994,True,True
250.0,150.0,400.0,40.0,LC4+,61.26564,LC4+,48.75564,61.26564,26.40760344827586,10.0,225.00000000000006,75.00000000000006,300.0,450.0,93.66200000000003,243.66200000000003,70.0,220.0,59.22100000000003,209.22100000000003,50.0,39.22100000000003,480.0,161.33800000000002,184.99999999999994,195.77899999999994,True,True
250.0,150.0,400.0,40.0,LC4+,61.26564,LC4+,48.75564,61.26564,26.40760344827586,20.0,225.00000000000006,75.00000000000006,300.0,450.0,93.66200000000003,243.66200000000003,70.0,220.0,59.22100000000003,209.22100000000003,50.0,39.22100000000003,490.0,171.33800000000002,194.99999999999994,205.77899999999994,True,True
250.0,150.0,400.0,40.0,LC4+,61.26564,LC4+,48.75564,61.26564,26.40760344827586,30.0,225.00000000000006,75.00000000000006,300.0,450.0,93.66200000000003,243.66200000000003,70.0,220.0,59.22100000000003,209.22100000000003,50.0,39.22100000000003,500.0,181.33800000000002,204.99999999999994,215.77899999999994,True,True
300.0,75.0,375.0,20.0,LC4+,118.36128000000001,LC4+,105.85128,118.36128000000001,102.03558620689655,0.0,175.00000000000006,100.00000000000006,350.0,425.0,143.66200000000003,218.66200000000003,120.0,195.0,109.22100000000003,184.22100000000003,110.0,99.22100000000003,435.0,116.33800000000002,139.99999999999994,150.77899999999994,True,True
300.0,75.0,375.0,20.0,LC4+,118.36128000000001,LC4+,105.85128,118.36128000000001,102.03558620689655,10.0,175.00000000000006,100.00000000000006,350.0,425.0,143.66200000000003,218.66200000000003,120.0,195.0,109.22100000000003,184.22100000000003,110.0,99.22100000000003,445.0,126.33800000000002,149.99999999999994,160.77899999999994,True,True
300.0,75.0,375.0,20.0,LC4+,118.36128000000001,LC4+,105.85128,118.36128000000001,102.03558620689655,20.0,175.00000000000006,100.00000000000006,350.0,425.0,143.66200000000003,218.66200000000003,120.0,195.0,109.22100000000003,184.22100000000003,110.0,99.22100000000003,455.0,136.33800000000002,159.99999999999994,170.77899999999994,True,True
300.0,75.0,375.0,20.0,LC4+,118.36128000000001,LC4+,105.85128,118.36128000000001,102.03558620689655,30.0,175.00000000000006,100.00000000000006,350.0,425.0,143.66200000000003,218.66200000000003,120.0,195.0,109.22100000000003,184.22100000000003,110.0,99.22100000000003,465.0,146.33800000000002,169.99999999999994,180.77899999999994,True,True
300.0,75.0,375.0,30.0,LC4+,118.36128000000001,LC4+,105.85128,118.36128000000001,68.02372413793105,0.0,175.00000000000006,100.00000000000006,350.0,425.0,143.66200000000003,218.66200000000003,120.0,195.0,109.22100000000003,184.22100000000003,105.0,94.22100000000003,440.0,121.33800000000002,144.99999999999994,155.77899999999994,True,True
300.0,75.0,375.0,30.0,LC4+,118.36128000000001,LC4+,105.85128,118.36128000000001,68.02372413793105,10.0,175.00000000000006,100.00000000000006,350.0,425.0,143.66200000000003,218.66200000000003,120.0,195.0,109.22100000000003,184.22100000000003,105.0,94.22100000000003,450.0,131.33800000000002,154.99999999999994,165.77899999999994,True,True
300.0,75.0,375.0,30.0,LC4+,118.36128000000001,LC4+,105.85128,118.36128000000001,68.02372413793105,20.0,175.00000000000006,100.00000000000006,350.0,425.0,143.66200000000003,218.66200000000003,120.0,195.0,109.22100000000003,184.22100000000003,105.0,94.22100000000003,460.0,141.33800000000002,164.99999999999994,175.77899999999994,True,True
300.0,75.0,375.0,30.0,LC4+,118.36128000000001,LC4+,105.85128,118.36128000000001,68.02372413793105,30.0,175.00000000000006,100.00000000000006,350.0,425.0,143.66200000000003,218.66200000000003,120.0,195.0,109.22100000000003,184.22100000000003,105.0,94.22100000000003,470.0,151.33800000000002,174.99999999999994,185.77899999999994,True,True
300.0,75.0,375.0,40.0,LC4+,118.36128000000001,LC4+,105.85128,118.36128000000001,51.01779310344828,0.0,175.00000000000006,100.00000000000006,350.0,425.0,143.66200000000003,218.66200000000003,120.0,195.0,109.22100000000003,184.22100000000003,100.0,89.22100000000003,445.0,126.33800000000002,149.99999999999994,160.77899999999994,True,True
300.0,75.0,375.0,40.0,LC4+,118.36128000000001,LC4+,105.85128,118.36128000000001,51.01779310344828,10.0,175.00000000000006,100.00000000000006,350.0,425.0,143.66200000000003,218.66200000000003,120.0,195.0,109.22100000000003,184.22100000000003,100.0,89.22100000000003,455.0,136.33800000000002,159.99999999999994,170.77899999999994,True,True
300.0,75.0,375.0,40.0,LC4+,118.36128000000001,LC4+,105.85128,118.36128000000001,51.01779310344828,20.0,175.00000000000006,100.00000000000006,350.0,425.0,143.66200000000003,218.66200000000003,120.0,195.0,109.22100000000003,184.22100000000003,100.0,89.22100000000003,465.0,146.33800000000002,169.99999999999994,180.77899999999994,True,True
300.0,75.0,375.0,40.0,LC4+,118.36128000000001,LC4+,105.85128,118.36128000000001,51.01779310344828,30.0,175.00000000000006,100.00000000000006,350.0,425.0,143.66200000000003,218.66200000000003,120.0,195.0,109.22100000000003,184.22100000000003,100.0,89.22100000000003,475.0,156.33800000000002,179.99999999999994,190.77899999999994,True,True
300.0,100.0,400.0,20.0,LC4+,91.89846,LC4+,79.38846,91.89846,79.2228103448276,0.0,175.00000000000006,75.00000000000006,350.0,450.0,143.66200000000003,243.66200000000003,120.0,220.0,109.22100000000003,209.22100000000003,110.0,99.22100000000003,460.0,141.33800000000002,164.99999999999994,175.77899999999994,True,True
300.0,100.0,400.0,20.0,LC4+,91.89846,LC4+,79.38846,91.89846,79.2228103448276,10.0,175.00000000000006,75.00000000000006,350.0,450.0,143.66200000000003,243.66200000000003,120.0,220.0,109.22100000000003,209.22100000000003,110.0,99.22100000000003,470.0,151.33800000000002,174.99999999999994,185.77899999999994,True,True
300.0,100.0,400.0,20.0,LC4+,91.89846,LC4+,79.38846,91.89846,79.2228103448276,20.0,175.00000000000006,75.00000000000006,350.0,450.0,143.66200000000003,243.66200000000003,120.0,220.0,109.22100000000003,209.22100000000003,110.0,99.22100000000003,480.0,161.33800000000002,184.99999999999994,195.77899999999994,True,True
300.0,100.0,400.0,20.0,LC4+,91.89846,LC4+,79.38846,91.89846,79.2228103448276,30.0,175.00000000000006,75.00000000000006,350.0,450.0,143.66200000000003,243.66200000000003,120.0,220.0,109.22100000000003,209.22100000000003,110.0,99.22100000000003,490.0,171.33800000000002,194.99999999999994,205.77899999999994,True,True
300.0,100.0,400.0,30.0,LC4+,91.89846,LC4+,79.38846,91.89846,52.81520689655173,0.0,175.00000000000006,75.00000000000006,350.0,450.0,143.66200000000003,243.66200000000003,120.0,220.0,109.22100000000003,209.22100000000003,105.0,94.22100000000003,465.0,146.33800000000002,169.99999999999994,180.77899999999994,True,True
300.0,100.0,400.0,30.0,LC4+,91.89846,LC4+,79.38846,91.89846,52.81520689655173,10.0,175.00000000000006,75.00000000000006,350.0,450.0,143.66200000000003,243.66200000000003,120.0,220.0,109.22100000000003,209.22100000000003,105.0,94.22100000000003,475.0,156.33800000000002,179.99999999999994,190.77899999999994,True,True
300.0,100.0,400.0,30.0,LC4+,91.89846,LC4+,79.38846,91.89846,52.81520689655173,20.0,175.00000000000006,75.00000000000006,350.0,450.0,143.66200000000003,243.66200000000003,120.0,220.0,109.22100000000003,209.22100000000003,105.0,94.22100000000003,485.0,166.33800000000002,189.99999999999994,200.77899999999994,True,True
300.0,100.0,400.0,30.0,LC4+,91.89846,LC4+,79.38846,91.89846,52.81520689655173,30.0,175.00000000000006,75.00000000000006,350.0,450.0,143.66200000000003,243.66200000000003,120.0,220.0,109.22100000000003,209.22100000000003,105.0,94.22100000000003,495.0,176.33800000000002,199.99999999999994,210.77899999999994,True,True
300.0,100.0,400.0,40.0,LC4+,91.89846,LC4+,79.38846,91.89846,39.6114051724138,0.0,175.00000000000006,75.00000000000006,350.0,450.0,143.66200000000003,243.66200000000003,120.0,220.0,109.22100000000003,209.22100000000003,100.0,89.22100000000003,470.0,151.33800000000002,174.99999999999994,185.77899999999994,True,True
300.0,100.0,400.0,40.0,LC4+,91.89846,LC4+,79.38846,91.89846,39.6114051724138,10.0,175.00000000000006,75.00000000000006,350.0,450.0,143.66200000000003,243.66200000000003,120.0,220.0,109.22100000000003,209.22100000000003,100.0,89.22100000000003,480.0,161.33800000000002,184.99999999999994,195.77899999999994,True,True
300.0,100.0,400.0,40.0,LC4+,91.89846,LC4+,79.38846,91.89846,39.6114051724138,20.0,175.00000000000006,75.00000000000006,350.0,450.0,143.66200000000003,243.66200000000003,120.0,220.0,109.22100000000003,209.22100000000003,100.0,89.22100000000003,490.0,171.33800000000002,194.99999999999994,205.77899999999994,True,True
300.0,100.0,400.0,40.0,LC4+,91.89846,LC4+,79.38846,91.89846,39.6114051724138,30.0,175.00000000000006,75.00000000000006,350.0,450.0,143.66200000000003,243.66200000000003,120.0,220.0,109.22100000000003,209.22100000000003,100.0,89.22100000000003,500.0,181.33800000000002,204.99999999999994,215.77899999999994,True,True
300.0,125.0,425.0,20.0,LC4+,76.020768,LC4+,63.510768,76.020768,65.53514482758622,0.0,175.00000000000006,50.00000000000006,350.0,475.0,143.66200000000003,268.66200000000003,120.0,245.0,109.22100000000003,234.22100000000003,110.0,99.22100000000003,485.0,166.33800000000002,189.99999999999994,200.77899999999994,True,True
300.0,125.0,425.0,20.0,LC4+,76.020768,LC4+,63.510768,76.020768,65.53514482758622,10.0,175.00000000000006,50.00000000000006,350.0,475.0,143.66200000000003,268.66200000000003,120.0,245.0,109.22100000000003,234.22100000000003,110.0,99.22100000000003,495.0,176.33800000000002,199.99999999999994,210.77899999999994,True,True
300.0,125.0,425.0,20.0,LC4+,76.020768,LC4+,63.510768,76.020768,65.53514482758622,20.0,175.00000000000006,50.00000000000006,350.0,475.0,143.66200000000003,268.66200000000003,120.0,245.0,109.22100000000003,234.22100000000003,110.0,99.22100000000003,505.0,186.33800000000002,209.99999999999994,220.77899999999994,True,True
300.0,125.0,425.0,20.0,LC4+,76.020768,LC4+,63.510768,76.020768,65.53514482758622,30.0,175.00000000000006,50.00000000000006,350.0,475.0,143.66200000000003,268.66200000000003,120.0,245.0,109.22100000000003,234.22100000000003,110.0,99.22100000000003,515.0,196.33800000000002,219.99999999999994,230.77899999999994,True,True
300.0,125.0,425.0,30.0,LC4+,76.020768,LC4+,63.510768,76.020768,43.690096551724146,0.0,175.00000000000006,50.00000000000006,350.0,475.0,143.66200000000003,268.66200000000003,120.0,245.0,109.22100000000003,234.22100000000003,105.0,94.22100000000003,490.0,171.33800000000002,194.99999999999994,205.77899999999994,True,True
300.0,125.0,425.0,30.0,LC4+,76.020768,LC4+,63.510768,76.020768,43.690096551724146,10.0,175.00000000000006,50.00000000000006,350.0,475.0,143.66200000000003,268.66200000000003,120.0,245.0,109.22100000000003,234.22100000000003,105.0,94.22100000000003,500.0,181.33800000000002,204.99999999999994,215.77899999999994,True,True
300.0,125.0,425.0,30.0,LC4+,76.020768,LC4+,63.510768,76.020768,43.690096551724146,20.0,175.00000000000006,50.00000000000006,350.0,475.0,143.66200000000003,268.66200000000003,120.0,245.0,109.22100000000003,234.22100000000003,105.0,94.22100000000003,510.0,191.33800000000002,214.99999999999994,225.77899999999994,True,True
300.0,125.0,425.0,30.0,LC4+,76.020768,LC4+,63.510768,76.020768,43.690096551724146,30.0,175.00000000000006,50.00000000000006,350.0,475.0,143.66200000000003,268.66200000000003,120.0,245.0,109.22100000000003,234.22100000000003,105.0,94.22100000000003,520.0,201.33800000000002,224.99999999999994,235.77899999999994,True,True
300.0,125.0,425.0,40.0,LC4+,76.020768,LC4+,63.510768,76.020768,32.76757241379311,0.0,175.00000000000006,50.00000000000006,350.0,475.0,143.66200000000003,268.66200000000003,120.0,245.0,109.22100000000003,234.22100000000003,100.0,89.22100000000003,495.0,176.33800000000002,199.99999999999994,210.77899999999994,True,True
300.0,125.0,425.0,40.0,LC4+,76.020768,LC4+,63.510768,76.020768,32.76757241379311,10.0,175.00000000000006,50.00000000000006,350.0,475.0,143.66200000000003,268.66200000000003,120.0,245.0,109.22100000000003,234.22100000000003,100.0,89.22100000000003,505.0,186.33800000000002,209.99999999999994,220.77899999999994,True,True
300.0,125.0,425.0,40.0,LC4+,76.020768,LC4+,63.510768,76.020768,32.76757241379311,20.0,175.00000000000006,50.00000000000006,350.0,475.0,143.66200000000003,268.66200000000003,120.0,245.0,109.22100000000003,234.22100000000003,100.0,89.22100000000003,515.0,196.33800000000002,219.99999999999994,230.77899999999994,True,True
300.0,125.0,425.0,40.0,LC4+,76.020768,LC4+,63.510768,76.020768,32.76757241379311,30.0,175.00000000000006,50.00000000000006,350.0,475.0,143.66200000000003,268.66200000000003,120.0,245.0,109.22100000000003,234.22100000000003,100.0,89.22100000000003,525.0,206.33800000000002,229.99999999999994,240.77899999999994,True,True
300.0,150.0,449.99999999999994,20.0,LC4+,65.43564,LC4+,52.92564,65.43564,56.410034482758626,0.0,175.00000000000006,25.000000000000114,350.0,499.99999999999994,143.66200000000003,293.662,120.0,269.99999999999994,109.22100000000003,259.221,110.0,99.22100000000003,509.99999999999994,191.33799999999997,214.9999999999999,225.77899999999988,True,True
300.0,150.0,449.99999999999994,20.0,LC4+,65.43564,LC4+,52.92564,65.43564,56.410034482758626,10.0,175.00000000000006,25.000000000000114,350.0,499.99999999999994,143.66200000000003,293.662,120.0,269.99999999999994,109.22100000000003,259.221,110.0,99.22100000000003,520.0,201.33800000000002,224.99999999999994,235.77899999999994,True,True
300.0,150.0,449.99999999999994,20.0,LC4+,65.43564,LC4+,52.92564,65.43564,56.410034482758626,20.0,175.00000000000006,25.000000000000114,350.0,499.99999999999994,143.66200000000003,293.662,120.0,269.99999999999994,109.22100000000003,259.221,110.0,99.22100000000003,530.0,211.33800000000002,234.99999999999994,245.77899999999994,True,True
300.0,150.0,449.99999999999994,20.0,LC4+,65.43564,LC4+,52.92564,65.43564,56.410034482758626,30.0,175.00000000000006,25.000000000000114,350.0,499.99999999999994,143.66200000000003,293.662,120.0,269.99999999999994,109.22100000000003,259.221,110.0,99.22100000000003,540.0,221.33800000000002,244.99999999999994,255.77899999999994,True,True
300.0,150.0,449.99999999999994,30.0,LC4+,65.43564,LC4+,52.92564,65.43564,37.60668965517242,0.0,175.00000000000006,25.000000000000114,350.0,499.99999999999994,143.66200000000003,293.662,120.0,269.99999999999994,109.22100000000003,259.221,105.0,94.22100000000003,515.0,196.33800000000002,219.99999999999994,230.77899999999994,True,True
300.0,150.0,449.99999999999994,30.0,LC4+,65.43564,LC4+,52.92564,65.43564,37.60668965517242,10.0,175.00000000000006,25.000000000000114,350.0,499.99999999999994,143.66200000000003,293.662,120.0,269.99999999999994,109.22100000000003,259.221,105.0,94.22100000000003,525.0,206.33800000000002,229.99999999999994,240.77899999999994,True,True
300.0,150.0,449.99999999999994,30.0,LC4+,65.43564,LC4+,52.92564,65.43564,37.60668965517242,20.0,175.00000000000006,25.000000000000114,350.0,499.99999999999994,143.66200000000003,293.662,120.0,269.99999999999994,109.22100000000003,259.221,105.0,94.22100000000003,535.0,216.33800000000002,239.99999999999994,250.77899999999994,True,True
300.0,150.0,449.99999999999994,30.0,LC4+,65.43564,LC4+,52.92564,65.43564,37.60668965517242,30.0,175.00000000000006,25.000000000000114,350.0,499.99999999999994,143.66200000000003,293.662,120.0,269.99999999999994,109.22100000000003,259.221,105.0,94.22100000000003,545.0,226.33800000000002,249.99999999999994,260.77899999999994,True,True
300.0,150.0,449.99999999999994,40.0,LC4+,65.43564,LC4+,52.92564,65.43564,28.205017241379313,0.0,175.00000000000006,25.000000000000114,350.0,499.99999999999994,143.66200000000003,293.662,120.0,269.99999999999994,109.22100000000003,259.221,100.0,89.22100000000003,520.0,201.33800000000002,224.99999999999994,235.77899999999994,True,True
300.0,150.0,449.99999999999994,40.0,LC4+,65.43564,LC4+,52.92564,65.43564,28.205017241379313,10.0,175.00000000000006,25.000000000000114,350.0,499.99999999999994,143.66200000000003,293.662,120.0,269.99999999999994,109.22100000000003,259.221,100.0,89.22100000000003,530.0,211.33800000000002,234.99999999999994,245.77899999999994,True,True
300.0,150.0,449.99999999999994,40.0,LC4+,65.43564,LC4+,52.92564,65.43564,28.205017241379313,20.0,175.00000000000006,25.000000000000114,350.0,499.99999999999994,143.66200000000003,293.662,120.0,269.99999999999994,109.22100000000003,259.221,100.0,89.22100000000003,540.0,221.33800000000002,244.99999999999994,255.77899999999994,True,True
300.0,150.0,449.99999999999994,40.0,LC4+,65.43564,LC4+,52.92564,65.43564,28.205017241379313,30.0,175.00000000000006,25.000000000000114,350.0,499.99999999999994,143.66200000000003,293.662,120.0,269.99999999999994,109.22100000000003,259.221,100.0,89.22100000000003,550.0,231.33800000000002,254.99999999999994,265.77899999999994,True,True
350.0,75.0,425.0,20.0,LC4+,126.70128,LC4+,114.19127999999999,126.70128,109.22524137931033,0.0,125.00000000000006,50.00000000000006,400.0,475.0,193.66200000000003,268.66200000000003,170.0,245.0,159.22100000000003,234.22100000000003,160.0,149.22100000000003,485.0,166.33800000000002,189.99999999999994,200.77899999999994,True,True
350.0,75.0,425.0,20.0,LC4+,126.70128,LC4+,114.19127999999999,126.70128,109.22524137931033,10.0,125.00000000000006,50.00000000000006,400.0,475.0,193.66200000000003,268.66200000000003,170.0,245.0,159.22100000000003,234.22100000000003,160.0,149.22100000000003,495.0,176.33800000000002,199.99999999999994,210.77899999999994,True,True
350.0,75.0,425.0,20.0,LC4+,126.70128,LC4+,114.19127999999999,126.70128,109.22524137931033,20.0,125.00000000000006,50.00000000000006,400.0,475.0,193.66200000000003,268.66200000000003,170.0,245.0,159.22100000000003,234.22100000000003,160.0,149.22100000000003,505.0,186.33800000000002,209.99999999999994,220.77899999999994,True,True
350.0,75.0,425.0,20.0,LC4+,126.70128,LC4+,114.19127999999999,126.70128,109.22524137931033,30.0,125.00000000000006,50.00000000000006,400.0,475.0,193.66200000000003,268.66200000000003,170.0,245.0,159.22100000000003,234.22100000000003,160.0,149.22100000000003,515.0,196.33800000000002,219.99999999999994,230.77899999999994,True,True
350.0,75.0,425.0,30.0,LC4+,126.70128,LC4+,114.19127999999999,126.70128,72.8168275862069,0.0,125.00000000000006,50.00000000000006,400.0,475.0,193.66200000000003,268.66200000000003,170.0,245.0,159.22100000000003,234.22100000000003,155.0,144.22100000000003,490.0,171.33800000000002,194.99999999999994,205.77899999999994,True,True
350.0,75.0,425.0,30.0,LC4+,126.70128,LC4+,114.19127999999999,126.70128,72.8168275862069,10.0,125.00000000000006,50.00000000000006,400.0,475.0,193.66200000000003,268.66200000000003,170.0,245.0,159.22100000000003,234.22100000000003,155.0,144.22100000000003,500.0,181.33800000000002,204.99999999999994,215.77899999999994,True,True
