upper_OD_mm,taper_start_A_mm,Kt_peak_sensitivity,station_A_mm,station_U_mm,profile_OD_mm,local_Kt_sensitivity,limit_case,limit_vm_MPa,MS_limit,ultimate_case,ultimate_vm_MPa,MS_ultimate,station_PASS
90.0,400.0,1.5,560.0,85.0,77.03855267804046,1.4021874324951935,LC4+,454.1384601602248,0.10759172394810235,LC4+,681.2076902403372,-0.16031482293132604,False
90.0,400.0,1.5,570.0,95.0,77.38128456060663,1.416996828676649,LC4+,450.497949482342,0.11654226301803816,LC4+,675.746924223513,-0.15352925852045352,False
90.0,400.0,1.5,580.0,105.0,77.73589714842288,1.4305912462287522,LC4+,446.2724457771045,0.12711417601441766,LC4+,669.4086686656566,-0.1455145014178303,False
90.0,400.0,1.5,590.0,115.0,78.10137404255654,1.442970685151503,LC4+,441.54086738919943,0.13919239905063407,LC4+,662.3113010837993,-0.1363577836223161,False
90.0,400.0,1.5,600.0,125.0,78.47669884407505,1.4541351454449016,LC4+,436.3760005781922,0.1526756726619518,LC4+,654.5640008672882,-0.1261358717526354,False
90.0,400.0,1.5,610.0,135.0,78.86085515404578,1.464084627108948,LC4+,430.8444027926982,0.16747483950028164,LC4+,646.2666041890475,-0.11491635759554553,False
90.0,400.0,1.5,620.0,145.0,79.2528265735361,1.472819130143642,LC4+,425.0064702186044,0.18351139393543625,LC4+,637.5097053279067,-0.10275875767916565,False
90.0,400.0,1.5,630.0,155.0,79.65159670361342,1.4803386545489838,LC4+,418.91662731364477,0.20071624567769097,LC4+,628.3749409704674,-0.08971545059292385,False
90.0,400.0,1.5,640.0,165.0,80.05614914534512,1.4866432003249734,LC4+,412.6236025949363,0.2190286664085579,LC4+,618.9354038924046,-0.07583247556567918,False
90.0,400.0,1.5,650.0,175.0,80.46546749979859,1.4917327674716108,LC4+,406.17076132205455,0.23839539400318666,LC4+,609.256141983082,-0.0611502115708118,False
90.0,400.0,1.5,660.0,185.0,80.87853536804123,1.4956073559888958,LC4+,399.5964715884562,0.2587698735189006,LC4+,599.3947073826844,-0.0457039527464399,False
90.0,400.0,1.5,670.0,195.0,81.2943363511404,1.4982669658768286,LC4+,392.9344855225795,0.2801116179228704,LC4+,589.4017282838694,-0.02952439303925536,False
90.0,400.0,1.5,680.0,205.0,81.71185405016351,1.4997115971354091,LC4+,386.214321739848,0.30238567470529554,LC4+,579.3214826097719,-0.01263803057464663,False
90.0,400.0,1.5,690.0,215.0,82.13007206617795,1.4999412497646372,LC4+,379.4616388837703,0.32556218720720187,LC4+,569.1924583256555,0.004932499778024457,True
90.0,400.0,1.5,700.0,225.0,82.54797400025109,1.4989559237645134,LC4+,372.69859309902205,0.3496160417926726,LC4+,559.0478896485331,0.023168158920356063,True
90.0,400.0,1.5,710.0,235.0,82.96454345345033,1.496755619135037,LC4+,365.94417466661514,0.3745265940037066,LC4+,548.9162619999228,0.04205329591798557,True
90.0,400.0,1.5,720.0,245.0,83.37876402684306,1.4933403358762085,LC4+,359.2145208857036,0.40027746862729585,LC4+,538.8217813285553,0.061575496427850984,True
90.0,400.0,1.5,730.0,255.0,83.78961932149666,1.4887100739880277,LC4+,352.5232036932231,0.42685643024430986,LC4+,528.7848055398346,0.08172548455897322,True
90.0,400.0,1.5,740.0,265.0,84.19609293847853,1.4828648334704946,LC4+,345.88149155117475,0.4542553223770254,LC4+,518.8222373267622,0.1024970767391098,True
90.0,400.0,1.5,750.0,275.0,84.59716847885605,1.4758046143236094,LC4+,339.29858587319023,0.4824700748620028,LC4+,508.94787880978544,0.12388718730426174,True
90.0,400.0,1.5,760.0,285.0,84.99182954369661,1.4675294165473718,LC4+,332.7818327686575,0.5115007806020297,LC4+,499.17274915298634,0.14589588668570053,True
90.0,400.0,1.5,770.0,295.0,85.3790597340676,1.4580392401417819,LC4+,326.3369112059732,0.5413518444517078,LC4+,489.5053668089598,0.16852651428280563,True
90.0,400.0,1.5,780.0,305.0,85.7578426510364,1.44733408510684,LC4+,319.9679988789606,0.5720322087280918,LC4+,479.9519983184409,0.19178584942673083,True
90.0,400.0,1.5,790.0,315.0,86.1271618956704,1.4354139514425455,LC4+,313.67791713642805,0.6035556617816678,LC4+,470.51687570464213,0.21568434531360348,True
90.0,400.0,1.5,800.0,325.0,86.486001069037,1.4222788391488987,LC4+,307.46825633131954,0.6359412382980463,LC4+,461.2023844969793,0.2402364324804276,True
90.0,400.0,1.5,810.0,335.0,86.83334377220358,1.4079287482259,LC4+,301.33948288378843,0.6692137226305055,LC4+,452.00922432568257,0.2654609003905226,True
90.0,400.0,1.5,820.0,345.0,87.16817360623753,1.392363678673549,LC4+,295.2910292475969,0.7034042696171525,LC4+,442.93654387139543,0.2913813680861643,True
90.0,400.0,1.5,830.0,355.0,87.48947417220623,1.3755836304918454,LC4+,289.32136783301934,0.7385511611790265,LC4+,433.9820517495291,0.31802685777919537,True
90.0,400.0,1.5,840.0,365.0,87.79622907117707,1.3575886036807898,LC4+,283.42806977986316,0.7747007217410646,LC4+,425.1421046697946,0.3454324888480973,True
90.0,400.0,1.5,850.0,375.0,88.08742190421745,1.3383785982403817,LC4+,277.6078492964965,0.8119084214465977,LC4+,416.41177394474477,0.3736403142047102,True
90.0,400.0,1.5,860.0,385.0,88.36203627239476,1.3179536141706216,LC4+,271.85659408750655,0.8502402036203391,LC4+,407.7848911312597,0.40270032666777245,True
90.0,400.0,1.5,870.0,395.0,88.61905577677636,1.2963136514715092,LC4+,266.16938218447206,0.8897740824727522,LC4+,399.2540732767082,0.4326716702112843,True
90.0,400.0,1.5,880.0,405.0,88.85746401842967,1.2734587101430446,LC4+,260.5404852701097,0.9306020693042223,LC4+,390.81072790516447,0.4636241002544934,True
90.0,400.0,1.5,890.0,415.0,89.07624459842206,1.2493887901852274,LC4+,254.9633583428193,0.9728325013811394,LC4+,382.44503751422894,0.4956397492246676,True
90.0,400.0,1.5,900.0,425.0,89.27438111782092,1.2241038915980584,LC4+,249.4306153018026,1.0165928684872427,LC4+,374.1459229527039,0.5288152694164383,True
90.0,400.0,1.5,910.0,435.0,89.45085717769365,1.197604014381537,LC4+,243.93398973608942,1.0620332596707511,LC4+,365.900984604134,0.5632644460326972,True
90.0,400.0,1.5,920.0,445.0,89.60465637910764,1.169889158535663,LC4+,238.4642798656085,1.1093305894009622,LC4+,357.6964197984128,0.599121401109808,True
90.0,400.0,1.5,930.0,455.0,89.73476232313025,1.140959324060437,LC4+,233.01127619822685,1.1586938117625216,LC4+,349.5169142973403,0.6365445464919313,True
90.0,400.0,1.5,940.0,465.0,89.8401586108289,1.1108145109558587,LC4+,227.56367002010617,1.2103703985594798,LC4+,341.3455050301593,0.6757214949980415,True
90.0,400.0,1.5,950.0,475.0,89.91982884327095,1.0794547192219281,LC4+,222.10894031115996,1.2646544497278236,LC4+,333.16341046673983,0.7168752090713262,True
90.0,400.0,1.5,960.0,485.0,89.9727566215238,1.0468799488586455,LC4+,216.63321605225502,1.3218969332877801,LC4+,324.94982407838256,0.7602717638709211,True
90.0,400.0,1.5,970.0,495.0,89.99792554665486,1.0130901998660105,LC4+,211.12111014089808,1.3825187337462732,LC4+,316.681665211347,0.8062302395001575,True
90.0,400.0,1.5,973.780356685791,498.78035668579105,90.0,1.0,LC4+,209.02438987570713,1.4064177405282732,LC4+,313.5365848135608,0.8243485057417783,True
90.0,400.0,2.0,250.0,-225.0,74.0,1.0,LC4+,292.37427177639455,0.7203976155080098,LC4+,438.56140766459185,0.3042643287880471,True
90.0,400.0,2.0,260.0,-215.0,74.0,1.0,LC4+,297.07034420784856,0.6932016601699915,LC4+,445.6055163117729,0.28364658663649456,True
90.0,400.0,2.0,270.0,-205.0,74.0,1.0,LC4+,301.7683884424068,0.6668412572843054,LC4+,452.6525826636101,0.26366229180466916,True
90.0,400.0,2.0,280.0,-195.0,74.0,1.0,LC4+,306.46831379907775,0.641278975188833,LC4+,459.70247069861665,0.24428306667728616,True
90.0,400.0,2.0,290.0,-185.0,74.0,1.0,LC4+,311.1700350402296,0.6164795557354026,LC4+,466.7550525603445,0.22548218141901932,True
90.0,400.0,2.0,300.0,-175.0,74.0,1.0,LC4+,315.87347197159596,0.5924097609729977,LC4+,473.81020795739386,0.20723443774228612,True
90.0,400.0,2.0,310.0,-165.0,74.0,1.0,LC4+,320.5785490768347,0.5690382324347081,LC4+,480.867823615252,0.18951606223015638,True
90.0,400.0,2.0,320.0,-155.0,74.0,1.0,LC4+,325.28519518322923,0.5463353618558207,LC4+,487.92779277484374,0.17230460832542027,True
90.0,400.0,2.0,330.0,-145.0,74.0,1.0,LC4+,329.99334315549385,0.52427317227119,LC4+,494.9900147332408,0.15557886618836392,True
90.0,400.0,2.0,340.0,-135.0,74.0,1.0,LC4+,334.7029296149834,0.5028252085472111,LC4+,502.0543944224753,0.13931877970709672,True
90.0,400.0,2.0,350.0,-125.0,74.0,1.0,LC4+,339.41389468189226,0.4819664364990861,LC4+,509.12084202283864,0.1235053700165365,True
90.0,400.0,2.0,360.0,-115.0,74.0,1.0,LC4+,344.1261817382891,0.46167314982890706,LC4+,516.1892726074336,0.10812066494650097,True
90.0,400.0,2.0,370.0,-105.0,74.0,1.0,LC4+,348.8397372100578,0.4419228841957097,LC4+,523.2596058150867,0.09314763387666791,True
90.0,400.0,2.0,380.0,-95.0,74.0,1.0,LC4+,353.55451036601926,0.422694337796077,LC4+,530.3317655490289,0.07857012752731074,True
90.0,400.0,2.0,390.0,-85.0,74.0,1.0,LC4+,358.2704531326773,0.40396729789415664,LC4+,537.405679699016,0.06437282226038099,True
90.0,400.0,2.0,400.0,-75.0,74.0,1.0,LC4+,362.9875199232027,0.38572257279374167,LC4+,544.4812798848039,0.05054116850632262,True
90.0,400.0,2.0,410.0,-65.0,74.01441034373012,1.0684981085021832,LC4+,391.1701852101305,0.2858853231101861,LC4+,586.7552778151958,-0.02514724344728103,False
90.0,400.0,2.0,420.0,-55.0,74.0569637756321,1.1345662597456616,LC4+,417.79767411515786,0.20393202538834077,LC4+,626.6965111727368,-0.08727751024237118,False
90.0,400.0,2.0,430.0,-45.0,74.12664389677329,1.1982044537304357,LC4+,442.6537168019344,0.13632842311604843,LC4+,663.9805752029018,-0.13852901521222072,False
90.0,400.0,2.0,440.0,-35.0,74.22243430822111,1.2594126904565053,LC4+,465.56819902675466,0.08040025296292685,LC4+,698.352298540132,-0.18092916541445436,False
90.0,400.0,2.0,450.0,-25.0,74.34331861104293,1.3181909699238703,LC4+,486.4178106565954,0.03409042387041916,LC4+,729.6267159848929,-0.2160374785236847,False
90.0,400.0,2.0,460.0,-15.0,74.48828040630615,1.374539292132531,LC4+,505.1247654155178,-0.004206417029998466,LC4+,757.687148123277,-0.24507100137993287,False
90.0,400.0,2.0,470.0,-5.0,74.65630329507815,1.428457657082487,LC4+,521.6538807971536,-0.03575911439333712,LC4+,782.4808211957304,-0.26899166790323226,False
90.0,400.0,2.0,480.0,5.0,74.84637087842633,1.4799460647737384,LC4+,536.008398055755,-0.06158186732798454,LC4+,804.0125970836325,-0.28856836065156677,False
90.0,400.0,2.0,490.0,15.0,75.05746675741806,1.5290045152062852,LC4+,548.2249553781152,-0.08249342707670637,LC4+,822.3374330671728,-0.304421789645959,False
90.0,400.0,2.0,500.0,25.0,75.28857453312074,1.5756330083801278,LC4+,558.3681136753555,-0.09916059373610198,LC4+,837.5521705130332,-0.31705746801464574,False
90.0,400.0,2.0,510.0,35.0,75.53867780660175,1.6198315442952655,LC4+,566.5247873289017,-0.11213064061753353,LC4+,849.7871809933524,-0.32689029348340504,False
90.0,400.0,2.0,520.0,45.0,75.8067601789285,1.661600122951699,LC4+,572.798865396362,-0.12185580246927163,LC4+,859.198298094543,-0.33426311333654524,False
90.0,400.0,2.0,530.0,55.0,76.09180525116835,1.7009387443494277,LC4+,577.3062343955924,-0.12871199022021107,LC4+,865.9593515933884,-0.3394609124002129,False
90.0,400.0,2.0,540.0,65.0,76.3927966243887,1.737847408488452,LC4+,580.1703413049062,-0.13301324768056288,LC4+,870.2555119573591,-0.34272177292681494,False
90.0,400.0,2.0,550.0,75.0,76.70871789965693,1.772326115368772,LC4+,581.518371213393,-0.13502302781863462,LC4+,872.2775568200897,-0.3442454233429544,False
90.0,400.0,2.0,560.0,85.0,77.03855267804046,1.8043748649903872,LC4+,581.4780615907762,-0.13496306528930802,LC4+,872.2170923861643,-0.34419996467260994,False
90.0,400.0,2.0,570.0,95.0,77.38128456060663,1.833993657353298,LC4+,580.175135523796,-0.1330204119384063,LC4+,870.2627032856942,-0.34272720427934855,False
90.0,400.0,2.0,580.0,105.0,77.73589714842288,1.8611824924575044,LC4+,577.7313089105202,-0.1293530535006796,LC4+,866.5969633657804,-0.3399469139859361,False
90.0,400.0,2.0,590.0,115.0,78.10137404255654,1.885941370303006,LC4+,574.2628099226861,-0.12409441929955434,LC4+,861.3942148840293,-0.335960248958708,False
90.0,400.0,2.0,600.0,125.0,78.47669884407505,1.9082702908898033,LC4+,569.8793409742725,-0.11735701957529254,LC4+,854.819011461409,-0.33085250523136844,False
90.0,400.0,2.0,610.0,135.0,78.86085515404578,1.9281692542178959,LC4+,564.6834118321839,-0.10923538843127079,LC4+,847.0251177482759,-0.3246953508054168,False
90.0,400.0,2.0,620.0,145.0,79.2528265735361,1.945638260287284,LC4+,558.7699754075347,-0.09980846835383261,LC4+,838.154963111302,-0.3175486333974714,False
90.0,400.0,2.0,630.0,155.0,79.65159670361342,1.9606773090979677,LC4+,552.2263035170329,-0.08914154071169578,LC4+,828.3394552755491,-0.3094618439855399,False
90.0,400.0,2.0,640.0,165.0,80.05614914534512,1.9732864006499469,LC4+,545.1320471986019,-0.0772877826851599,LC4+,817.6980707979026,-0.30047529714501164,False
90.0,400.0,2.0,650.0,175.0,80.46546749979859,1.9834655349432215,LC4+,537.5594340391393,-0.06428951265809812,LC4+,806.3391510587088,-0.2906210752026932,False
90.0,400.0,2.0,660.0,185.0,80.87853536804123,1.9912147119777914,LC4+,529.5735627584697,-0.050179171747267715,LC4+,794.3603441377046,-0.27992377235180543,False
90.0,400.0,2.0,670.0,195.0,81.2943363511404,1.9965339317536572,LC4+,521.2327625668777,-0.03498007776235723,LC4+,781.8491438503164,-0.26840106624263527,False
90.0,400.0,2.0,680.0,205.0,81.71185405016351,1.999423194270818,LC4+,512.5889913343362,-0.018706978683593722,LC4+,768.8834870015041,-0.2560641375838508,False
90.0,400.0,2.0,690.0,215.0,82.13007206617795,1.9998824995292745,LC4+,503.6882522716416,-0.0013664251023079999,LC4+,755.5323784074625,-0.24291795249638204,False
90.0,400.0,2.0,700.0,225.0,82.54797400025109,1.9979118475290265,LC4+,494.5710136125474,0.017043025481586316,LC4+,741.8565204188213,-0.22896141739500708,False
90.0,400.0,2.0,710.0,235.0,82.96454345345033,1.9935112382700741,LC4+,485.27261974489863,0.03653076545802314,LC4+,727.9089296173481,-0.2141874117402397,False
90.0,400.0,2.0,720.0,245.0,83.37876402684306,1.986680671752417,LC4+,475.8236854440642,0.05711425342471843,LC4+,713.7355281660963,-0.1985826998556144,False
90.0,400.0,2.0,730.0,255.0,83.78961932149666,1.9774201479760554,LC4+,466.25046740532565,0.07881929384260933,LC4+,699.3757011079883,-0.18212771891587443,False
90.0,400.0,2.0,740.0,265.0,84.19609293847853,1.9657296669409892,LC4+,456.5752092487103,0.1016804894590777,LC4+,684.8628138730656,-0.16479623595680282,False
90.0,400.0,2.0,750.0,275.0,84.59716847885605,1.9516092286472186,LC4+,446.816457671513,0.12574188207228398,LC4+,670.2246865072691,-0.14655486210026936,False
90.0,400.0,2.0,760.0,285.0,84.99182954369661,1.9350588330947436,LC4+,436.98934853383463,0.15105780424086102,LC4+,655.4840228007522,-0.1273624068578234,False
90.0,400.0,2.0,770.0,295.0,85.3790597340676,1.9160784802835638,LC4+,427.10586245414754,0.1776939728941327,LC4+,640.6587936812211,-0.10716904904513702,False
90.0,400.0,2.0,780.0,305.0,85.7578426510364,1.8946681702136798,LC4+,417.1750500275602,0.20572886601624396,LC4+,625.7625750413403,-0.0859152930930529,False
90.0,400.0,2.0,790.0,315.0,86.1271618956704,1.870827902885091,LC4+,407.2032271111001,0.23525543637885504,LC4+,610.8048406666502,-0.06353066983604361,False
90.0,400.0,2.0,800.0,325.0,86.486001069037,1.8445576782977977,LC4+,397.1941407901496,0.2663832326412665,LC4+,595.7912111852244,-0.039932128468118666,False
90.0,400.0,2.0,810.0,335.0,86.83334377220358,1.8158574964518,LC4+,387.1491066817169,0.29924101933554637,LC4+,580.7236600225751,-0.015022050285046107,False
90.0,400.0,2.0,820.0,345.0,87.16817360623753,1.7847273573470976,LC4+,377.0671181694197,0.3339800151282284,LC4+,565.6006772541294,0.0113142062999958,True
90.0,400.0,2.0,830.0,355.0,87.48947417220623,1.7511672609836908,LC4+,366.9449280213607,0.37077790586253645,LC4+,550.4173920320412,0.039211348115799405,True
90.0,400.0,2.0,840.0,365.0,87.79622907117707,1.7151772073615796,LC4+,356.7771026292435,0.40984383889318377,LC4+,535.1656539438653,0.06882793352803307,True
90.0,400.0,2.0,850.0,375.0,88.08742190421745,1.6767571964807637,LC4+,346.5560488343854,0.4514246734166141,LC4+,519.8340732515782,0.10035111092684312,True
90.0,400.0,2.0,860.0,385.0,88.36203627239476,1.6359072283412432,LC4+,336.2720129788619,0.4958128556229824,LC4+,504.4080194682928,0.13400258902100193,True
90.0,400.0,2.0,870.0,395.0,88.61905577677636,1.5926273029430185,LC4+,325.91305143998693,0.5433564190743112,LC4+,488.86957715998045,0.17004621830418265,True
90.0,400.0,2.0,880.0,405.0,88.85746401842967,1.546917420286089,LC4+,315.4649714733431,0.59447179714057,LC4+,473.19745721001453,0.20879770439285128,True
90.0,400.0,2.0,890.0,415.0,89.07624459842206,1.4987775803704548,LC4+,304.91124070187607,0.6496604022932799,LC4+,457.366861052814,0.25063717708648947,True
90.0,400.0,2.0,900.0,425.0,89.27438111782092,1.4482077831961169,LC4+,294.23286304451085,0.7095303182496897,LC4+,441.3492945667664,0.2960256355716664,True
90.0,400.0,2.0,910.0,435.0,89.45085717769365,1.3952080287630737,LC4+,283.4082182783838,0.77482503173538,LC4+,425.11232741757567,0.34552673048725957,True
90.0,400.0,2.0,920.0,445.0,89.60465637910764,1.3397783170713262,LC4+,272.4128617824488,0.8464620088375272,LC4+,408.6192926736733,0.39983600935064967,True
90.0,400.0,2.0,930.0,455.0,89.73476232313025,1.281918648120874,LC4+,261.21928034135027,0.9255852758751228,LC4+,391.82892051202543,0.45982077905973506,True
90.0,400.0,2.0,940.0,465.0,89.8401586108289,1.2216290219117174,LC4+,249.79659925448638,1.01363830212739,LC4+,374.69489888172967,0.526575359598233,True
90.0,400.0,2.0,950.0,475.0,89.91982884327095,1.1589094384438563,LC4+,238.11023551979167,1.1124669374332323,LC4+,357.1653532796875,0.6014991228784745,True
90.0,400.0,2.0,960.0,485.0,89.9727566215238,1.093759897717291,LC4+,226.1214918020476,1.2244678999391123,LC4+,339.18223770307134,0.6864090639697447,True
90.0,400.0,2.0,970.0,495.0,89.99792554665486,1.026180399732021,LC4+,213.78708678211177,1.352808149318435,LC4+,320.68063017316763,0.7837061118756061,True
90.0,400.0,2.0,973.780356685791,498.78035668579105,90.0,1.0,LC4+,209.02438987570713,1.4064177405282732,LC4+,313.5365848135608,0.8243485057417783,True
96.0,300.0,1.25,250.0,-225.0,74.0,1.0,LC4+,292.37427177639455,0.7203976155080098,LC4+,438.56140766459185,0.3042643287880471,True
96.0,300.0,1.25,260.0,-215.0,74.0,1.0,LC4+,297.07034420784856,0.6932016601699915,LC4+,445.6055163117729,0.28364658663649456,True
96.0,300.0,1.25,270.0,-205.0,74.0,1.0,LC4+,301.7683884424068,0.6668412572843054,LC4+,452.6525826636101,0.26366229180466916,True
96.0,300.0,1.25,280.0,-195.0,74.0,1.0,LC4+,306.46831379907775,0.641278975188833,LC4+,459.70247069861665,0.24428306667728616,True
96.0,300.0,1.25,290.0,-185.0,74.0,1.0,LC4+,311.1700350402296,0.6164795557354026,LC4+,466.7550525603445,0.22548218141901932,True
96.0,300.0,1.25,300.0,-175.0,74.0,1.0,LC4+,315.87347197159596,0.5924097609729977,LC4+,473.81020795739386,0.20723443774228612,True
96.0,300.0,1.25,310.0,-165.0,74.01439424041872,1.0146213578115921,LC4+,324.5048522942763,0.5500538634283838,LC4+,486.75727844141454,0.1751236711478268,True
96.0,300.0,1.25,320.0,-155.0,74.05700157787314,1.0288021675513914,LC4+,332.0968286556433,0.5146184985752122,LC4+,498.14524298346504,0.14825948467199646,True
96.0,300.0,1.25,330.0,-145.0,74.12695893666061,1.042542429219398,LC4+,338.6169253318243,0.4854543951312833,LC4+,507.92538799773644,0.12614965409555223,True
96.0,300.0,1.25,340.0,-135.0,74.2234032410785,1.055842142815612,LC4+,344.0532902133269,0.46198282158010984,LC4+,516.0799353199906,0.10835543266245518,True
96.0,300.0,1.25,350.0,-125.0,74.3454714154242,1.068701308340033,LC4+,348.4134285993903,0.44368717940075486,LC4+,522.6201428990855,0.09448517775643683,True
96.0,300.0,1.25,360.0,-115.0,74.49230038399504,1.0811199257926611,LC4+,351.72226011879707,0.43010567437530867,LC4+,527.5833901781955,0.0841887948875768,True
96.0,300.0,1.25,370.0,-105.0,74.66302707108842,1.0930979951734967,LC4+,354.019692503414,0.4208249163855464,LC4+,531.0295387551213,0.0771528855832102,True
96.0,300.0,1.25,380.0,-95.0,74.85678840100171,1.1046355164825394,LC4+,355.35791283638014,0.4154743199192519,LC4+,533.0368692545701,0.07309650231121578,True
96.0,300.0,1.25,390.0,-85.0,75.07272129803225,1.1157324897197893,LC4+,355.79858419051305,0.41372119606487145,LC4+,533.6978762857697,0.07176742763301047,True
96.0,300.0,1.25,400.0,-75.0,75.30996268647742,1.1263889148852466,LC4+,355.4101085657193,0.41526644256093137,LC4+,533.1151628485788,0.0729389067526216,True
96.0,300.0,1.25,410.0,-65.0,75.5676494906346,1.136604791978911,LC4+,354.2650817193545,0.41984075189908765,LC4+,531.3976225790319,0.07640677281150143,True
96.0,300.0,1.25,420.0,-55.0,75.84491863480113,1.1463801210007827,LC4+,352.4380274575178,0.4272012689113993,LC4+,528.6570411862767,0.08198691294542138,True
96.0,300.0,1.25,430.0,-45.0,76.14090704327441,1.1557149019508615,LC4+,350.00346270177647,0.43712863900602494,LC4+,525.0051940526648,0.08951303049893444,True
96.0,300.0,1.25,440.0,-35.0,76.45475164035179,1.1646091348291476,LC4+,347.03431321541575,0.4494243965085123,LC4+,520.5514698231236,0.09883466508001204,True
96.0,300.0,1.25,450.0,-25.0,76.78558935033062,1.173062819635641,LC4+,343.6006748952026,0.4639086496364242,LC4+,515.401012342804,0.10981543749772604,True
96.0,300.0,1.25,460.0,-15.0,77.13255709750831,1.1810759563703415,LC4+,339.76889744548606,0.48041802466838046,LC4+,509.6533461682292,0.1223314911998854,True
96.0,300.0,1.25,470.0,-5.0,77.4947918061822,1.1886485450332493,LC4+,335.6009556257981,0.4988038370214154,LC4+,503.40143343869715,0.13627010573392928,True
96.0,300.0,1.25,480.0,5.0,77.87143040064966,1.1957805856243644,LC4+,331.1540671526873,0.5189304613555559,LC4+,496.73110072903097,0.15152846109394025,True
96.0,300.0,1.25,490.0,15.0,78.26160980520807,1.2024720781436866,LC4+,326.4805145602766,0.5406738765940453,LC4+,489.72077184041495,0.16801253467434574,True
96.0,300.0,1.25,500.0,25.0,78.66446694415478,1.208723022591216,LC4+,321.62762968273336,0.5639203649766651,LC4+,482.4414445241002,0.1856361149988761,True
96.0,300.0,1.25,510.0,35.0,79.07913874178716,1.2145334189669528,LC4+,316.6379028344612,0.588565347032914,LC4+,474.9568542516918,0.20431991849281217,True
96.0,300.0,1.25,520.0,45.0,79.5047621224026,1.2199032672708967,LC4+,311.5491833378339,0.6145123367393426,LC4+,467.32377500675085,0.2239907973689912,True
96.0,300.0,1.25,530.0,55.0,79.94047401029844,1.224832567503048,LC4+,306.39494310009,0.6416720031690766,LC4+,459.59241465013497,0.2445810282474643,True
96.0,300.0,1.25,540.0,65.0,80.38541132977207,1.2293213196634063,LC4+,301.2045799849564,0.6699613267006836,LC4+,451.80686997743453,0.2660276724622812,True
96.0,300.0,1.25,550.0,75.0,80.83871100512084,1.233369523751972,LC4+,296.0037424445619,0.6993028393693572,LC4+,444.0056136668428,0.28827200015808163,True
96.0,300.0,1.25,560.0,85.0,81.29950996064211,1.2369771797687448,LC4+,290.8146610914874,0.7296239402516274,LC4+,436.221991637231,0.31125897127094904,True
96.0,300.0,1.25,570.0,95.0,81.76694512063328,1.240144287713725,LC4+,285.65647651743785,0.7608562779051657,LC4+,428.484714776157,0.33493676734493616,True
96.0,300.0,1.25,580.0,105.0,82.2401534093917,1.2428708475869121,LC4+,280.54555569108106,0.7929351928635491,LC4+,420.8183335366216,0.35925636887733625,True
96.0,300.0,1.25,590.0,115.0,82.71827175121473,1.245156859388307,LC4+,275.49579172440747,0.8257992140336452,LC4+,413.24368758661126,0.38417117352848895,True
96.0,300.0,1.25,600.0,125.0,83.20043707039974,1.2470023231179086,LC4+,270.5188837410837,0.8593896035791213,LC4+,405.77832561162535,0.40963665108980507,True
96.0,300.0,1.25,610.0,135.0,83.68578629124411,1.2484072387757177,LC4+,265.624595079888,0.8936499455132159,LC4+,398.4368926198322,0.4356100315885476,True
96.0,300.0,1.25,620.0,145.0,84.17345633804521,1.249371606361734,LC4+,260.8209891921109,0.9285257737808408,LC4+,391.23148378816643,0.4620500233302065,True
96.0,300.0,1.25,630.0,155.0,84.66258413510039,1.2498954258759574,LC4+,256.11464341121166,0.9639642360956104,LC4+,384.1719651168175,0.48891655804730183,True
96.0,300.0,1.25,640.0,165.0,85.15230660670701,1.249978697318388,LC4+,251.51084134696595,0.9999137902214641,LC4+,377.2662620204489,0.5161705606450333,True
96.0,300.0,1.25,650.0,175.0,85.64176067716248,1.249621420689026,LC4+,247.01374503782654,1.0363239297593458,LC4+,370.52061755673986,0.5437737413152359,True
96.0,300.0,1.25,660.0,185.0,86.13008327076412,1.248823595987871,LC4+,242.62654822896113,1.0731449368241863,LC4+,363.93982234344173,0.5716884080363611,True
96.0,300.0,1.25,670.0,195.0,86.61641131180933,1.2475852232149236,LC4+,238.35161226625686,1.1103276592822486,LC4+,357.52741839938534,0.599877297693103,True
96.0,300.0,1.25,680.0,205.0,87.09988172459546,1.2459063023701833,LC4+,234.19058613820656,1.1478233104688362,LC4+,351.2858792073098,0.6283034242387999,True
96.0,300.0,1.25,690.0,215.0,87.57963143341989,1.2437868334536502,LC4+,230.14451218148156,1.185583289526178,LC4+,345.2167682722223,0.6569299424903565,True
96.0,300.0,1.25,700.0,225.0,88.05479736257999,1.2412268164653242,LC4+,226.21391891046957,1.2235590206943727,LC4+,339.32087836570446,0.6857200262918237,True
96.0,300.0,1.25,710.0,235.0,88.5245164363731,1.2382262514052054,LC4+,222.3989023500073,1.2617018100583421,LC4+,333.598353525011,0.7146367599116918,True
96.0,300.0,1.25,720.0,245.0,88.98792557909661,1.234785138273294,LC4+,218.69919715447784,1.2999627184031533,LC4+,328.0487957317168,0.7436430416522246,True
96.0,300.0,1.25,730.0,255.0,89.4441617150479,1.2309034770695897,LC4+,215.1142386930285,1.338292448961452,LC4+,322.6713580395427,0.772701498748775,True
96.0,300.0,1.25,740.0,265.0,89.89236176852431,1.2265812677940928,LC4+,211.64321717540733,1.376641248952097,LC4+,317.464825763111,0.8017744127244528,True
96.0,300.0,1.25,750.0,275.0,90.33166266382322,1.221818510446803,LC4+,208.28512478966533,1.4149588239100108,LC4+,312.427687184498,0.8308236544420493,True
96.0,300.0,1.25,760.0,285.0,90.76120132524201,1.2166152050277206,LC4+,205.0387967242872,1.4531942638952229,LC4+,307.5581950864308,0.8598106281617859,True
